description,business_tags,sector,category,niche,candidate_labels,candidate_sim_scores,zero_shot_scores,final_labels
"Hawk International is a Pakistani company that specializes in the processing of PET bottle flakes using modern plants and machinery. They are a member of the Chamber of Commerce and Industry in Karachi and are registered with the Federal Board of Revenue, Government of Pakistan. The company has expanded its business to include the mining of chromite ore and the supply of Manganese Ore, Copper Ore, Iron Ore, and Low Silica Limestone. They have also introduced Mill Scale, a waste iron slag of re-rolling steel mills, to their Chinese buyers and have exported their products to leading steel mills in China. Hawk International is focused on increasing their production capacity to meet the increasing demand for their products in China, India, and other Far East countries.","['Energy Solutions Provider', 'Environmental Services', 'Mineral Recycling Services', 'Recycled Metals Recycling Services']",Manufacturing,"Minerals, Earths & Ores",Iron Ore Mining,"['Grain Processing Services', 'Meat Processing Services', 'Pet Food Manufacturing', 'Animal Feed Manufacturing', 'Sheet Metal Services', 'Food Processing Services', 'Pet Grooming Services', 'Pallet Manufacturing', 'Coffee Processing Services', 'Seafood Processing Services', 'Bedding Manufacturing', 'Plastic Manufacturing', 'Textile Manufacturing Services', 'Livestock Dealer Services', 'Ink Production Services', 'Chemical Manufacturing', 'Paper Production Services', 'Trim Manufacturing', 'Rope Production Services', 'Carpet Manufacturing Services', 'Distilling Services', 'Apparel Manufacturing']","[0.5078209, 0.4788239, 0.47704944, 0.45044333, 0.42292017, 0.42261648, 0.4200693, 0.41428924, 0.40840656, 0.3990323, 0.38703534, 0.3838688, 0.38167346, 0.3815782, 0.38131526, 0.37559766, 0.37457132, 0.37191507, 0.3713222, 0.37103087, 0.37053156, 0.37013412]","{'Grain Processing Services': 0.011247278191149235, 'Meat Processing Services': 0.004447426646947861, 'Pet Food Manufacturing': 0.2080557942390442, 'Animal Feed Manufacturing': 0.008791254833340645, 'Sheet Metal Services': 0.03127394616603851, 'Food Processing Services': 0.010623390786349773, 'Pet Grooming Services': 0.009887156076729298, 'Pallet Manufacturing': 0.05030781030654907, 'Coffee Processing Services': 0.006883571855723858, 'Seafood Processing Services': 0.006052164360880852, 'Bedding Manufacturing': 0.01631121337413788, 'Plastic Manufacturing': 0.7462112307548523, 'Textile Manufacturing Services': 0.02235444262623787, 'Livestock Dealer Services': 0.014838642440736294, 'Ink Production Services': 0.02792598307132721, 'Chemical Manufacturing': 0.08192582428455353, 'Paper Production Services': 0.031131556257605553, 'Trim Manufacturing': 0.02509218454360962, 'Rope Production Services': 0.018991699442267418, 'Carpet Manufacturing Services': 0.019772013649344444, 'Distilling Services': 0.024084080010652542, 'Apparel Manufacturing': 0.015593254007399082}",['Plastic Manufacturing']
"The company provides a platform that allows users to choose whether or not to use cookies or related technologies such as web beacons, pixel tags, and Flash objects on their website. Users can change their preferences and revisit them at any time by accessing the ""Cookie Preferences"" link in the footer of the site. The company and its partners may process personal data such as IP addresses, unique IDs, and browsing data for store and/or access information on a device, as well as personalized advertising. Some partners may not require users to consent to processing their data, while others rely on their legitimate business interests.","['Personalized Advertising Services', 'Data Processing Services', 'Cookie Preferences Customization', 'Internet Services']",Services,Digital & Marketing Agencies,Marketing Consulting Services,"['Digital Marketing Services', 'Online Marketing Services', 'Advertising Services', 'E-Commerce Services', 'Compliance Services', 'Market Research Services', 'Social Media Services', 'Marketing Services', 'Website Development Services', 'Data Analysis Services', 'Branding Services', 'SEO Services', 'Pet Grooming Services', 'Corporate Responsibility Services', 'Business Development Services', 'Financial Services', 'Travel Services', 'Technology Consulting', 'Graphic Design Services', 'Catering Services', 'Recycling Services', 'Consulting Services']","[0.34692094, 0.34313488, 0.3300653, 0.3271008, 0.3253858, 0.31512564, 0.30801782, 0.3016016, 0.3010071, 0.2977285, 0.29306954, 0.27159363, 0.26771381, 0.25873676, 0.25813192, 0.2573328, 0.25448173, 0.25264946, 0.24898115, 0.23006591, 0.22968778, 0.22398916]","{'Digital Marketing Services': 0.4354170560836792, 'Online Marketing Services': 0.37362369894981384, 'Advertising Services': 0.2677033841609955, 'E-Commerce Services': 0.528627336025238, 'Compliance Services': 0.1531311273574829, 'Market Research Services': 0.1841663271188736, 'Social Media Services': 0.20427389442920685, 'Marketing Services': 0.17472858726978302, 'Website Development Services': 0.29240545630455017, 'Data Analysis Services': 0.40317994356155396, 'Branding Services': 0.3058033883571625, 'SEO Services': 0.22250410914421082, 'Pet Grooming Services': 0.10702767968177795, 'Corporate Responsibility Services': 0.2687859833240509, 'Business Development Services': 0.16383515298366547, 'Financial Services': 0.10721015185117722, 'Travel Services': 0.141274094581604, 'Technology Consulting': 0.21059048175811768, 'Graphic Design Services': 0.1749938726425171, 'Catering Services': 0.08534106612205505, 'Recycling Services': 0.12457402050495148, 'Consulting Services': 0.15328370034694672}","['Digital Marketing Services', 'Online Marketing Services', 'E-Commerce Services', 'Data Analysis Services', 'Branding Services']"
"FinTech PRO is a team of experienced Chartered & Certified Accountants and Advisors that provides accounting, tax, and technology services to optimize businesses and personal finances. Their goal is to help clients grow their companies and personal net worth by providing them with custom accounting tools, tax planning, and systems to achieve financial success. They offer cloud-based solutions, client accounting services, startup advisory, tax compliance, and contractor solutions. The company is led by Jay Patel, a qualified Chartered Accountant with over 9 years of experience in the field of Accounting & Finance, Business Process Reviews, Internal Audit, and Forensic audits across sectors like Manufacturing, Event Management, Real Estate, Transmission & power.","['Management Consulting Services', 'Cloud-based Accounting Services', 'Back Office Accounting', 'Accounting & Tax Compliance', 'Start-up Advisory Services', 'Monthly Bookkeeping', 'Contractor Solutions', 'Accounting Services', 'Payment', 'Real-time Accounting Services', 'Voluntary Accounting Services', 'Taxes Consulting', 'Application Advising Services']",Services,Accounting & Bookkeeping Services,Other Accounting Services,"['Financial Services', 'Technology Consulting', 'Consulting Services', 'Management Consulting', 'Compliance Services', 'Quality Assurance Services', 'Real Estate Services', 'Market Research Services', 'Health and Safety Consulting', 'Business Development Services', 'Corporate Responsibility Services', 'Legal Services', 'E-Commerce Services', 'Insurance Services', 'Corporate Training Services', 'Marketing Services', 'Software Development Services', 'Data Analysis Services', 'Testing and Inspection Services', 'Sports Management Services', 'Seafood Processing Services', 'Human Resources Services']","[0.5876608, 0.4580044, 0.44617665, 0.41974485, 0.41272485, 0.37871608, 0.37509483, 0.37354565, 0.3695503, 0.36837238, 0.36590642, 0.36549422, 0.3615194, 0.3613426, 0.35702875, 0.3485174, 0.344141, 0.3415116, 0.3360557, 0.3306231, 0.3280924, 0.32612783]","{'Financial Services': 0.4047619700431824, 'Technology Consulting': 0.13318148255348206, 'Consulting Services': 0.1586214303970337, 'Management Consulting': 0.18052071332931519, 'Compliance Services': 0.12008644640445709, 'Quality Assurance Services': 0.11637375503778458, 'Real Estate Services': 0.7014925479888916, 'Market Research Services': 0.04864185303449631, 'Health and Safety Consulting': 0.06270556896924973, 'Business Development Services': 0.13413815200328827, 'Corporate Responsibility Services': 0.17796723544597626, 'Legal Services': 0.015609364956617355, 'E-Commerce Services': 0.06167110055685043, 'Insurance Services': 0.08310995995998383, 'Corporate Training Services': 0.07274184376001358, 'Marketing Services': 0.06914759427309036, 'Software Development Services': 0.03980265185236931, 'Data Analysis Services': 0.11009881645441055, 'Testing and Inspection Services': 0.18637186288833618, 'Sports Management Services': 0.09132487326860428, 'Seafood Processing Services': 0.04018157720565796, 'Human Resources Services': 0.06405843794345856}","['Financial Services', 'Real Estate Services']"
"KB Sports (China) Co., Ltd. is a high-tech enterprise that specializes in the research, development, production, and sales of anti-cancer and chemotherapy system drugs. The company has a team of highly qualified research and development personnel, advanced testing equipment, and advanced research and testing equipment. They have independently developed several new drugs that have been brought to the market or are in development. The production scope of their products covers general drugs and cancer drugs, and they have multiple production workshops for raw materials, solid dosage forms, and dosage forms.","['Compound Development', 'Pharmaceutical Research and Development', 'Pharmaceutical Disinfectants', 'Topicals, Compounds, and Pharmaceutical Quality Research', 'Formulation Development', 'Softgels, Adhesives, Tapes, Capsules', 'Topical Treatments', 'Softgel Manufacturing', 'Pharmaceutical Sales', 'Cold-pressing and Water-jetting']",Manufacturing,Pharmaceutical Products,In-Vitro Diagnostic Substance Manufacturing,"['Pharmaceutical Manufacturing', 'Laboratory Services', 'Pesticide Application Services', 'Chemical Manufacturing', 'Sports Management Services', 'Non-Alcoholic Beverage Manufacturing', 'Pet Food Manufacturing', 'Confectionery Manufacturing', 'Cosmetic Manufacturing', 'Bedding Manufacturing', 'Rubber Manufacturing', 'Apparel Manufacturing', 'Animal Feed Manufacturing', 'Ice Production Services', 'Distilling Services', 'Seafood Processing Services', 'Asphalt Production Services', 'Health and Safety Consulting', 'Veterinary Clinics', 'Quality Assurance Services', 'Food Safety Services', 'Meat Processing Services']","[0.4808855, 0.27446416, 0.27440554, 0.2663201, 0.24926713, 0.24185544, 0.22769672, 0.22094578, 0.204128, 0.19825923, 0.19341971, 0.18654996, 0.18578768, 0.17589542, 0.17448927, 0.17204398, 0.17090899, 0.16844642, 0.16599068, 0.1659453, 0.16568421, 0.16509876]","{'Pharmaceutical Manufacturing': 0.7223606705665588, 'Laboratory Services': 0.05840441584587097, 'Pesticide Application Services': 0.06273265182971954, 'Chemical Manufacturing': 0.13770468533039093, 'Sports Management Services': 0.01655895635485649, 'Non-Alcoholic Beverage Manufacturing': 0.0824250876903534, 'Pet Food Manufacturing': 0.01809871383011341, 'Confectionery Manufacturing': 0.008870978839695454, 'Cosmetic Manufacturing': 0.03690187633037567, 'Bedding Manufacturing': 0.011320973746478558, 'Rubber Manufacturing': 0.024390121921896935, 'Apparel Manufacturing': 0.0189261045306921, 'Animal Feed Manufacturing': 0.01691320352256298, 'Ice Production Services': 0.057443492114543915, 'Distilling Services': 0.019422397017478943, 'Seafood Processing Services': 0.023994002491235733, 'Asphalt Production Services': 0.013364800252020359, 'Health and Safety Consulting': 0.024078546091914177, 'Veterinary Clinics': 0.05488009378314018, 'Quality Assurance Services': 0.03338546305894852, 'Food Safety Services': 0.024041369557380676, 'Meat Processing Services': 0.024738967418670654}",['Pharmaceutical Manufacturing']
"New Vichar Sandesh is a company that provides hand sanitizer at affordable rates at the Mrignani Emporium, operated by SLIC. The company aims to prevent the spread of Covid-19 among small businesses. The Chief Minister, Shri Shivaraj Singh Chauhan, recently reviewed the preparations for wheat supply during the Rabi season and discussed proposed wheat supply programs due to the Coronavirus infection. Vardhan Textiles Company donated Rs. 1 crore to the CM Relief Fund for COVID relief work, and HEG Limited donated an amount of one crore Rupees to the PMRRF and provided assistance with food supplies.","['Wheat Supplies Preparation', 'Hand Sanitizer Availability', 'Relief Fund Donations', 'Governmental Organization', 'Textile Donations', 'COVID-19 Prevention Measures']",Manufacturing,"Minerals, Earths & Ores","Kaolin, Clay, and Ceramic and Refractory Minerals Mining","['Food Safety Services', 'Veterinary Services', 'Septic System Services', 'Millwork Services', 'Agricultural Equipment Services', 'Water Treatment Services', 'Textile Manufacturing Services', 'Veterinary Health Centers', 'Food Processing Services', 'Pharmaceutical Manufacturing', 'Road Maintenance Services', 'Veterinary Clinics', 'Commercial Irrigation Systems', 'Health and Safety Consulting', 'Soil Nutrient Application Services', 'Environmental Health Services', 'Confectionery Manufacturing', 'Grain Processing Services', 'Dairy Production Services', 'Street Cleaning Operations', 'Pesticide Application Services', 'Asphalt Production Services']","[0.3539731, 0.3420051, 0.32838565, 0.3275594, 0.3247331, 0.3246951, 0.3240301, 0.30883116, 0.30750203, 0.30672443, 0.3001845, 0.29386765, 0.29375133, 0.29277217, 0.29234064, 0.2898007, 0.28415737, 0.28260696, 0.27392977, 0.27300727, 0.2700436, 0.26837996]","{'Food Safety Services': 0.18771956861019135, 'Veterinary Services': 0.03576816990971565, 'Septic System Services': 0.01773008331656456, 'Millwork Services': 0.013393203727900982, 'Agricultural Equipment Services': 0.05969034880399704, 'Water Treatment Services': 0.04326486214995384, 'Textile Manufacturing Services': 0.19889363646507263, 'Veterinary Health Centers': 0.04820362851023674, 'Food Processing Services': 0.19492676854133606, 'Pharmaceutical Manufacturing': 0.03772128373384476, 'Road Maintenance Services': 0.0591561384499073, 'Veterinary Clinics': 0.02535427175462246, 'Commercial Irrigation Systems': 0.015476257540285587, 'Health and Safety Consulting': 0.09477241337299347, 'Soil Nutrient Application Services': 0.022577589377760887, 'Environmental Health Services': 0.05162543058395386, 'Confectionery Manufacturing': 0.021830236539244652, 'Grain Processing Services': 0.037803903222084045, 'Dairy Production Services': 0.01883894018828869, 'Street Cleaning Operations': 0.04257960617542267, 'Pesticide Application Services': 0.015132736414670944, 'Asphalt Production Services': 0.010434400290250778}",[]
"The Konotop City District Court of Sumy Oblast is the highest court in Sumy Region, Ukraine. It is responsible for the administration of justice in the region and is one of the courts in Ukraine. The court handles a wide range of legal proceedings, including criminal cases, civil suits, and administrative proceedings. It provides information on the structure of the court, the structure and management of the judges, and the working mode of the judicial system. The Court also offers online broadcasts of court proceedings and provides information for people with disabilities and other mobility-impaired groups. Additionally, the court provides information about the stages of a case, the procedure for reimbursing the costs of copying or printing documents provided to requestors in court, and a list of court cases scheduled for hearing. The Konottop District Court is committed to anti-corruption activities and operates under martial law.","['Public Information Request Services', 'Legal Proceedings', 'Court Administration Services', 'Electronic Form for Citizens Petitions', 'Online Broadcasts of Court Proceedings', 'Fines Judgments', 'Mobility-impaired Services', 'Judicial Organization', 'Information for People with Disabilities', 'Court Call Books', 'Free Legal Aid Services', 'Automated Court Documentation System']",Government,Courthouses,Courts,"['Legal Services', 'Compliance Services', 'Crisis Management Services', 'Property Management Services', 'Fire Protection System Services', 'Residential Drainage Systems', 'Veterinary Services', 'Street Cleaning Operations', 'Seafood Processing Services', 'Physical Therapy Services', 'Veterinary Clinics', 'Veterinary Health Centers', 'Millwork Services', 'Vacant Land Services', 'Laboratory Services', 'Restoration Services', 'Management Consulting', 'Testing and Inspection Services', 'Technology Consulting', 'Meat Processing Services', 'Land Leveling Services', 'Public Relations Services']","[0.3137047, 0.21078105, 0.20313196, 0.1962411, 0.18905613, 0.18888488, 0.18881178, 0.17663503, 0.1731485, 0.1726225, 0.17092681, 0.1695158, 0.16936147, 0.16852307, 0.16774663, 0.16761386, 0.16652703, 0.16362324, 0.16336258, 0.16309011, 0.16279668, 0.16103843]","{'Legal Services': 0.14557188749313354, 'Compliance Services': 0.1260412633419037, 'Crisis Management Services': 0.06985599547624588, 'Property Management Services': 0.07888788729906082, 'Fire Protection System Services': 0.04485194757580757, 'Residential Drainage Systems': 0.06925754994153976, 'Veterinary Services': 0.042636994272470474, 'Street Cleaning Operations': 0.04361213371157646, 'Seafood Processing Services': 0.04861697927117348, 'Physical Therapy Services': 0.0726657584309578, 'Veterinary Clinics': 0.03438904508948326, 'Veterinary Health Centers': 0.031200360506772995, 'Millwork Services': 0.05127258226275444, 'Vacant Land Services': 0.06671950221061707, 'Laboratory Services': 0.05446058139204979, 'Restoration Services': 0.08599303662776947, 'Management Consulting': 0.04413975030183792, 'Testing and Inspection Services': 0.0728306844830513, 'Technology Consulting': 0.04110533371567726, 'Meat Processing Services': 0.04632309451699257, 'Land Leveling Services': 0.07673726230859756, 'Public Relations Services': 0.05829709768295288}",[]
"Mago Indústria is a Brazilian confectionery company that has been in the market for over 30 years. They offer a complete portfolio of high-quality products, including Bicos de Confeitar, Colorants, Forminhas, Ingredients, Powder of Decoration, Flavouring, Bags of Candy, Tools and Accessories, and Sprinkles. The company encourages teachers in the area to teach and disseminate confectionary legacy, motivating dreams. Mago Indústadria is the largest confectioneria company in Brazil and offers a variety of confectioneries, including Forminha Metalizado Prata N.02 Lisa 100un and Forminhe Metalizados Ouro N.05 Lisa 12un. They also provide recipes and information on how to calculate the size of cake for guests.","['Conveying Products', 'Baking Ingredients', 'Cosmetics Manufacturer', 'Candy Bags', 'Conveyor Confections', 'Food Delivery', 'Private Label Manufacturing', 'Credit Card Payment', 'Colorant Products', 'Bathroom Facilities', 'Educational Courses', 'Tools and Accessories', 'Sustainable Manufacturing', 'Confectionery Sprinkles', 'Confectionery Manufacturing', 'Brand Development Services', 'Personal Care Products Manufacturer', 'Pastry Shop', 'Wheelchair Accessible Entrance']",Manufacturing,Bakeries & Desserts,missing_niche,"['Confectionery Manufacturing', 'Bakery Production Services', 'Coffee Processing Services', 'Cosmetic Manufacturing', 'Non-Alcoholic Beverage Manufacturing', 'Food Processing Services', 'Stationery Manufacturing', 'Pharmaceutical Manufacturing', 'Accessory Manufacturing', 'Chemical Manufacturing', 'Paper Production Services', 'Millwork Services', 'Pet Food Manufacturing', 'Marketing Services', 'Apparel Manufacturing', 'Textile Manufacturing Services', 'Furniture Manufacturing', 'Carpet Manufacturing Services', 'Seafood Processing Services', ""Children's Clothing Manufacturing"", 'Software Manufacturing', 'Grain Processing Services']","[0.6182125, 0.42237723, 0.41412568, 0.3706503, 0.33881778, 0.32155854, 0.31967026, 0.3162206, 0.31451952, 0.30218178, 0.2930431, 0.29138264, 0.29011732, 0.2893433, 0.28500623, 0.27968937, 0.27178514, 0.26900184, 0.26813877, 0.2662813, 0.26352465, 0.25812247]","{'Confectionery Manufacturing': 0.7699808478355408, 'Bakery Production Services': 0.09428461641073227, 'Coffee Processing Services': 0.006607445422559977, 'Cosmetic Manufacturing': 0.0229647159576416, 'Non-Alcoholic Beverage Manufacturing': 0.1377514898777008, 'Food Processing Services': 0.03974790498614311, 'Stationery Manufacturing': 0.022111572325229645, 'Pharmaceutical Manufacturing': 0.005583860911428928, 'Accessory Manufacturing': 0.07430943101644516, 'Chemical Manufacturing': 0.04017457365989685, 'Paper Production Services': 0.009830381721258163, 'Millwork Services': 0.019026093184947968, 'Pet Food Manufacturing': 0.008720115758478642, 'Marketing Services': 0.16139651834964752, 'Apparel Manufacturing': 0.024735182523727417, 'Textile Manufacturing Services': 0.007804906461387873, 'Furniture Manufacturing': 0.011336666531860828, 'Carpet Manufacturing Services': 0.007689741440117359, 'Seafood Processing Services': 0.008185412734746933, ""Children's Clothing Manufacturing"": 0.006773149129003286, 'Software Manufacturing': 0.010979563929140568, 'Grain Processing Services': 0.01587970368564129}",['Confectionery Manufacturing']
"Kulturaggregat e.V. is a non-profit sociocultural association founded in 2014 by a collective of around 20 artists, cultural workers, and individuals interested in culture. Their goal is to bring more art, subculture, and social discourse into public space. They aim to create a free space for culture and connect people who want to develop their creativity. Their current project, hilda5, is a platform, art room, and laboratory all-in-one, located in the old Art Nouveau house at Hildastraße 5 in Freiburg. It offers about 500 square meters of free spaces for exhibitions, concerts, readings, workshops, and performances by international and local artists, as well as street art projects. In addition to a spacious gallery, hild5 features an elegant stage and the kulturagregat-kinoklub, which is probably the smallest cinema in town.","['Performing Arts Promotion', 'Cultural Events Organization', 'Artistic Laboratory', 'Street Art', 'Artistic Performances', 'Vinyl Records', 'Sports Event Management Services', 'Cultural Films', 'Art Exhibitions', 'Film Screenings', 'Cultural Organization', 'Cultural Center', 'Electronic Music Genres', 'Sports Event Organization', 'Art Workshops', 'Art Gallery', 'Used Records', 'Non-profit Socio-cultural Organization', 'Event Hosting Services']",Services,Event Planner Services,"Promoters of Performing Arts, Sports, and Similar Events with Facilities","['Arts Services', 'Interior Design Services', 'Apartment Renovation Services', 'Furniture Manufacturing', 'Laboratory Services', 'Stationery Manufacturing', 'Commercial Renovation Services', 'Vacant Building Management', 'Painting Services', 'Media Production Services', 'Single Family Renovation Services', 'Cabinetry Manufacturing', 'Home Staging Services', 'Brewery Operations', 'Carpet Manufacturing Services', 'Single Family Residential Construction', 'Tent Manufacturing Services', 'Catering Services', 'Millwork Services', 'Real Estate Services', 'Mobile Home Construction Services', 'Masonry Construction Services']","[0.35014457, 0.29238278, 0.283506, 0.27905995, 0.2701487, 0.25984424, 0.25478047, 0.24743316, 0.24493042, 0.24377438, 0.24059317, 0.23901546, 0.2389498, 0.23798534, 0.23207653, 0.23100391, 0.22974421, 0.2293267, 0.22698684, 0.2264139, 0.2255871, 0.22365856]","{'Arts Services': 0.09735120832920074, 'Interior Design Services': 0.015332651324570179, 'Apartment Renovation Services': 0.007488394621759653, 'Furniture Manufacturing': 0.013361304067075253, 'Laboratory Services': 0.044630397111177444, 'Stationery Manufacturing': 0.022750262171030045, 'Commercial Renovation Services': 0.006594215985387564, 'Vacant Building Management': 0.016457879915833473, 'Painting Services': 0.08620522171258926, 'Media Production Services': 0.031005535274744034, 'Single Family Renovation Services': 0.0087520657107234, 'Cabinetry Manufacturing': 0.01784062758088112, 'Home Staging Services': 0.01838100701570511, 'Brewery Operations': 0.04905770346522331, 'Carpet Manufacturing Services': 0.012251758947968483, 'Single Family Residential Construction': 0.02007337473332882, 'Tent Manufacturing Services': 0.013364872895181179, 'Catering Services': 0.010410480201244354, 'Millwork Services': 0.03171754255890846, 'Real Estate Services': 0.0076729971915483475, 'Mobile Home Construction Services': 0.016689226031303406, 'Masonry Construction Services': 0.014250112697482109}",[]
"Principled Chiropractic is a healthcare provider located in Lawrenceburg, Indiana, United States. The practice specializes in chiropractic care and family practice medicine.","['Headache and Migraine Chiropractor', 'Health and Wellness Services', 'Personalized Treatment Plans', 'Chiropractic Care Services']",Services,Chiropractors,Offices of Chiropractors,"['Physical Therapy Services', 'Health Promotion Services', 'Legal Services', 'Veterinary Clinics', 'Veterinary Health Centers', 'Consulting Services', 'Health and Safety Consulting', 'Public Relations Services', 'Interior Design Services', 'Medical Gas Installation Services', 'Community Engagement Services', 'Insurance Services', 'Compliance Services', 'Stakeholder Services', 'Ornamental Plant Nurseries', 'Pet Grooming Services', 'Sidewalk Construction Services', 'Training Services', 'Restoration Services', 'Property Management Services', 'Arts Services', 'Real Estate Services']","[0.44438154, 0.30511785, 0.27573663, 0.2618791, 0.2604065, 0.25898105, 0.2571195, 0.2570568, 0.24266987, 0.23295435, 0.23186484, 0.23153366, 0.23070188, 0.22739361, 0.22602528, 0.21411075, 0.21402664, 0.21326965, 0.21121654, 0.21101591, 0.21077606, 0.20932993]","{'Physical Therapy Services': 0.008133316412568092, 'Health Promotion Services': 0.01644444651901722, 'Legal Services': 0.002048898721113801, 'Veterinary Clinics': 0.0028815288096666336, 'Veterinary Health Centers': 0.0020954192150384188, 'Consulting Services': 0.05982426553964615, 'Health and Safety Consulting': 0.0030748723074793816, 'Public Relations Services': 0.005069699138402939, 'Interior Design Services': 0.003044421784579754, 'Medical Gas Installation Services': 0.0013950682478025556, 'Community Engagement Services': 0.009666278026998043, 'Insurance Services': 0.003123382804915309, 'Compliance Services': 0.0025265382137149572, 'Stakeholder Services': 0.015040675178170204, 'Ornamental Plant Nurseries': 0.010707774199545383, 'Pet Grooming Services': 0.002511478727683425, 'Sidewalk Construction Services': 0.001574232941493392, 'Training Services': 0.011384752579033375, 'Restoration Services': 0.004328910261392593, 'Property Management Services': 0.0034083519130945206, 'Arts Services': 0.003970263060182333, 'Real Estate Services': 0.002297240775078535}",[]
"Corsor is a company that specializes in providing high-performance memory modules for gamers and enthusiasts. Their DDR3 memory kits, available in capacities of up to 16GB, are designed to offer excellent performance in overclocking on AMD and Intel platforms. The company offers 1.5V memory modules with 4GB and 8GB modules, running at speeds up to 1600MHz, as well as an 8GB kit with a 4GB module that runs at speeds of up as high as 1866MHz. Prices start at $75 for a single 4GB RAM module and go up to $306 for a top-end 16GB module.","['CPU and RAM Information', '1.5V Memory Modules', 'Website Development Services', 'DDR3 Memory Modules', 'Monitoring Services']",Manufacturing,missing_category,Computer Storage Device Manufacturing,"['Directional Drilling Services', 'Well Drilling Services', 'Sand and Gravel Mining', 'Ink Production Services', 'Excavation Services', 'Market Research Services', 'Tank Installation Services', 'Flooring Installation Services', 'E-Commerce Services', 'Digital Marketing Services', 'Corporate Responsibility Services', 'Rubber Manufacturing', 'Confectionery Manufacturing', 'Swimming Pool Installation Services', 'Asphalt Production Services', 'Software Manufacturing', 'Tile Installation Services', 'Printing Services', 'Trim Manufacturing', 'Drywall Services', 'Graphic Design Services', 'Industrial Machinery Installation']","[0.22106797, 0.17085057, 0.15043032, 0.14935797, 0.1399084, 0.13897695, 0.1381583, 0.13782409, 0.1367218, 0.13593438, 0.13007125, 0.12911184, 0.12406888, 0.1229771, 0.118442655, 0.11777003, 0.11775253, 0.116539106, 0.113698244, 0.11324428, 0.11084877, 0.11069911]","{'Directional Drilling Services': 0.00727585144340992, 'Well Drilling Services': 0.013980787247419357, 'Sand and Gravel Mining': 0.022834772244095802, 'Ink Production Services': 0.00984994973987341, 'Excavation Services': 0.005787055939435959, 'Market Research Services': 0.02217390574514866, 'Tank Installation Services': 0.013932921923696995, 'Flooring Installation Services': 0.009706561453640461, 'E-Commerce Services': 0.19219659268856049, 'Digital Marketing Services': 0.017232365906238556, 'Corporate Responsibility Services': 0.01684592105448246, 'Rubber Manufacturing': 0.02704211138188839, 'Confectionery Manufacturing': 0.004105601459741592, 'Swimming Pool Installation Services': 0.005565193947404623, 'Asphalt Production Services': 0.007395671680569649, 'Software Manufacturing': 0.0902627557516098, 'Tile Installation Services': 0.021859683096408844, 'Printing Services': 0.017257876694202423, 'Trim Manufacturing': 0.010541177354753017, 'Drywall Services': 0.0036215849686414003, 'Graphic Design Services': 0.014726514928042889, 'Industrial Machinery Installation': 0.0317634642124176}",[]
"CNCrusher Machinery is a Chinese company that specializes in the manufacturing of mining machinery, including rough crushing, medium crushing, fine crushing, sand making, sand washing, feeding, grinding, transportation equipment, mobile crusher, and milling equipment. The company has extensive experience in installing production lines in over 160 countries worldwide. CNCrushers are known for their national patent machines, such as the XZM micro mill, MTM grinder, and B-series deep row vertical impact crusher. They manufacture every type of machine with the utmost care to ensure excellent quality. The CNC R&D team consists of 78 senior engineers, including seven top-ranked engineering professionals who have received the Central Government Special Award for their contributions to science and technology. The modern development includes MTW series mill, vertical grinder and hydraulic impact crushers, crane-mounted crushers and PEW Series forklift crushers.","['Crane Crushers Manufacturer', 'MTW Mill', 'Research and Development', 'National Patent Machines', 'Mining Machinery', 'Sand Washing Machines Manufacturer', 'Crushing and Grinding Equipment Manufacturer']",Manufacturing,Heavy Construction Equipment,Mining Machinery and Equipment Manufacturing,"['Sand and Gravel Mining', 'Grain Handling Machinery Installation', 'Industrial Machinery Installation', 'Agricultural Machinery Installation', 'Road and Highway Construction', 'Chemical Manufacturing', 'Commercial Construction Services', 'Millwork Services', 'Agricultural Equipment Services', 'Excavation Services', 'Furniture Manufacturing', 'Pallet Manufacturing', 'Grain Processing Services', 'Asphalt Production Services', 'Accessory Manufacturing', 'Sheet Metal Services', 'Cabinetry Manufacturing', 'Conveyor System Installation', 'Trim Manufacturing', 'Plastic Manufacturing', 'Directional Drilling Services', 'Rubber Manufacturing']","[0.46942344, 0.45230973, 0.43042734, 0.38896486, 0.37677234, 0.3558479, 0.34827438, 0.34312513, 0.3409437, 0.3311415, 0.32149464, 0.31624144, 0.3154633, 0.3075568, 0.3033527, 0.30055815, 0.30028117, 0.29335523, 0.2929559, 0.29268873, 0.29206568, 0.29157683]","{'Sand and Gravel Mining': 0.8769404292106628, 'Grain Handling Machinery Installation': 0.11068110913038254, 'Industrial Machinery Installation': 0.15012818574905396, 'Agricultural Machinery Installation': 0.007527254521846771, 'Road and Highway Construction': 0.0141502870246768, 'Chemical Manufacturing': 0.03894801810383797, 'Commercial Construction Services': 0.029412658885121346, 'Millwork Services': 0.0349377878010273, 'Agricultural Equipment Services': 0.01016573328524828, 'Excavation Services': 0.13611149787902832, 'Furniture Manufacturing': 0.008655775338411331, 'Pallet Manufacturing': 0.14222431182861328, 'Grain Processing Services': 0.04301845282316208, 'Asphalt Production Services': 0.05667390301823616, 'Accessory Manufacturing': 0.1496703028678894, 'Sheet Metal Services': 0.03582080081105232, 'Cabinetry Manufacturing': 0.022242853417992592, 'Conveyor System Installation': 0.1756943017244339, 'Trim Manufacturing': 0.04680929705500603, 'Plastic Manufacturing': 0.016810810193419456, 'Directional Drilling Services': 0.0269626434892416, 'Rubber Manufacturing': 0.01058081816881895}",['Sand and Gravel Mining']
