description,business_tags,sector,category,niche,candidate_labels,candidate_sim_scores,zero_shot_scores,final_labels
Fahrzeugbau-pfaff.de is a German company that specializes in vehicle construction services. They operate in accordance with the legal requirements of the Telemediengesetz 5 Telemediation Act.,"['Vehicle Construction Services', 'Construction Services', 'Motorhome Construction', 'Commercial Vehicles Manufacturer', 'Trailer Manufacturer', 'Boat Trailer Design and Construction', 'Transfer Trucks', 'Caravans Manufacturer', 'Carpentry Services', 'Commercial Vehicles for Construction', 'Mobile Construction Services', 'Media Mobile Vehicles Manufacturer', 'Special Vehicles Manufacturer']",Manufacturing,Auto Parts Manufacturers,Motor Vehicle Body Manufacturing,"['Field Welding Services', 'Road Maintenance Services', 'Mobile Home Construction Services', 'Commercial Construction Services', 'Tent Manufacturing Services', 'Pipeline Construction Services', 'Road and Highway Construction', 'Sheet Metal Services', 'Commercial Driveway Construction', 'Gas Manufacturing Services', 'Sidewalk Construction Services', 'Welding Services', 'Masonry Construction Services', 'Fencing Construction Services', 'Multi-Family Construction Services', 'Accessory Manufacturing', 'Excavation Services', 'Agricultural Equipment Services', 'General Handyman Services', 'Residential Driveway Construction', 'Fire Safety Equipment Services', 'Testing and Inspection Services']","[0.4169311, 0.40479538, 0.40265507, 0.40113777, 0.39014626, 0.38529843, 0.38179296, 0.38019007, 0.3773945, 0.37588397, 0.37387833, 0.3666112, 0.3641971, 0.35969338, 0.3536085, 0.3536015, 0.35344008, 0.3519548, 0.351847, 0.34458026, 0.3426646, 0.34147975]","{'Field Welding Services': 0.11256127804517746, 'Road Maintenance Services': 0.0513063445687294, 'Mobile Home Construction Services': 0.7313467264175415, 'Commercial Construction Services': 0.667645275592804, 'Tent Manufacturing Services': 0.08427230268716812, 'Pipeline Construction Services': 0.04370848461985588, 'Road and Highway Construction': 0.23604951798915863, 'Sheet Metal Services': 0.09629537910223007, 'Commercial Driveway Construction': 0.39008307456970215, 'Gas Manufacturing Services': 0.03380703181028366, 'Sidewalk Construction Services': 0.14053411781787872, 'Welding Services': 0.10286081582307816, 'Masonry Construction Services': 0.05901750549674034, 'Fencing Construction Services': 0.09226059913635254, 'Multi-Family Construction Services': 0.44408056139945984, 'Accessory Manufacturing': 0.07357119023799896, 'Excavation Services': 0.09642228484153748, 'Agricultural Equipment Services': 0.04782651737332344, 'General Handyman Services': 0.06507492810487747, 'Residential Driveway Construction': 0.15850526094436646, 'Fire Safety Equipment Services': 0.02855818159878254, 'Testing and Inspection Services': 0.04731777682900429}","['Mobile Home Construction Services', 'Commercial Construction Services', 'Commercial Driveway Construction', 'Multi-Family Construction Services']"
"Rijkswaterstaat, formerly known as the Bureau voor den Waterstaat and formerly as the Directorate General for Public Works and Water Management, is a Directorate-General of the Ministry of Infrastructure and Water management of the Netherlands. Founded in 1798, the agency is responsible for the practical execution of public works and water management, including the construction and maintenance of waterways and roads, as well as flood protection and prevention. Rijksstaat has been involved in the construction of major railway projects such as the Betuweroute and the HSL-Zuid. Their mission is to provide dry feet, clean and sufficient water, and a quick and safe flow of traffic. The agency is divided into 10 regional, 6 specialist services, and 2 special services.","['Flood Protection Measures', 'Civil Engineering Projects', 'Waterway Maintenance', 'Transport Infrastructure Construction', 'National Water Control', 'Water Management Services', 'Public Works Execution', 'Road Maintenance', 'Infrastructure Development', 'Disaster Prevention Planning', 'Hydraulic Engineering Services', 'Water Quality Improvement', 'Environmental Waterways Construction', 'Traffic Flow Management']",Manufacturing,Water Supply & Water Treatment,Administration of Air and Water Resource and Solid Waste Management Programs,"['Water Treatment Services', 'Residential Drainage Systems', 'Road Maintenance Services', 'Septic System Services', 'Residential Plumbing Services', 'Residential Drain Cleaning', 'Street Cleaning Operations', 'Waste Management Services', 'Pipeline Construction Services', 'Industrial Plumbing Services', 'Environmental Consulting', 'Infrastructure Excavation', 'Commercial Plumbing Services', 'Commercial Drain Cleaning', 'Road and Highway Construction', 'Well Maintenance Services', 'Commercial Irrigation Systems', 'Property Management Services', 'General Snow Removal Services', 'Health and Safety Consulting', 'Fire Protection System Services', 'Fire Safety Equipment Services']","[0.45683298, 0.45517942, 0.45421445, 0.39600572, 0.39297688, 0.39036748, 0.38910073, 0.38528928, 0.3851264, 0.38307863, 0.37913144, 0.37485045, 0.374538, 0.36979252, 0.34278628, 0.3399312, 0.33636296, 0.3353232, 0.33410466, 0.33034047, 0.3275349, 0.32624507]","{'Water Treatment Services': 0.2562786340713501, 'Residential Drainage Systems': 0.18431799113750458, 'Road Maintenance Services': 0.5254620909690857, 'Septic System Services': 0.22382661700248718, 'Residential Plumbing Services': 0.09169099479913712, 'Residential Drain Cleaning': 0.1398821622133255, 'Street Cleaning Operations': 0.18364086747169495, 'Waste Management Services': 0.5688061118125916, 'Pipeline Construction Services': 0.3204435110092163, 'Industrial Plumbing Services': 0.10253533720970154, 'Environmental Consulting': 0.2914683520793915, 'Infrastructure Excavation': 0.13838839530944824, 'Commercial Plumbing Services': 0.09241873770952225, 'Commercial Drain Cleaning': 0.12855665385723114, 'Road and Highway Construction': 0.4510907828807831, 'Well Maintenance Services': 0.30785301327705383, 'Commercial Irrigation Systems': 0.13770397007465363, 'Property Management Services': 0.18234841525554657, 'General Snow Removal Services': 0.0820678099989891, 'Health and Safety Consulting': 0.1404939889907837, 'Fire Protection System Services': 0.1296735256910324, 'Fire Safety Equipment Services': 0.14025750756263733}","['Road Maintenance Services', 'Waste Management Services', 'Pipeline Construction Services', 'Road and Highway Construction', 'Well Maintenance Services']"
"Solar Heat Pumps is a high-tech enterprise that specializes in the production of solar-powered hot water heaters. The company is a joint venture between Shenzhen Guowang Holding Co., Ltd., Beijing First Light Group, and First Steel Holding Co. The core of the company is based on solar-photovoltaic heating technology, with a focus on product research and development, production, engineering design, marketing, and sales. The goal of the solar heat pumps is to promote the promotion and application of clean energy sources. The solar heat pump control system is a key feature of the modern solar heaters, and the company provides information on how to select the appropriate control system for each type of solar heat exchanger and how to install it properly. The heat exchangers are known for their high quality and durability, and can be used in various settings such as homes, offices, and hotels.","['Wall-mounted Series', 'Nickel Enhanced Series', 'Manufacturing', 'Kid Series', 'Research and Development', 'Clean Energy Solutions Provider', 'Design And Engineering', 'Renewable Energy Development', 'Marketing', 'Need For Speed Series', 'Environmentally Friendly', 'Solar Panel Wall Mounted Series', 'Split Series', 'Quick Release Series']",Wholesale,Renewable energy companies,Geothermal Electric Power Generation,"['Roofing Services with Heat Application', 'HVAC Installation and Service', 'Boiler Installation Services', 'Swimming Pool Installation Services', 'Commercial Electrical Services', 'Residential Electrical Services', 'Commercial Irrigation Systems', 'Boiler Repair Services', 'Insulation Services', 'Swimming Pool Maintenance Services', 'Window and Door Manufacturing', 'Fire Protection System Services', 'Gas Manufacturing Services', 'Commercial Plumbing Services', 'Fire Safety Equipment Services', 'Well Maintenance Services', 'Residential Plumbing Services', 'Industrial Plumbing Services', 'Water Treatment Services', 'Tank Installation Services', 'Conveyor System Installation', 'Chemical Manufacturing']","[0.40459025, 0.39512217, 0.3481562, 0.33562833, 0.312464, 0.3105111, 0.27717823, 0.27569976, 0.2641442, 0.25911835, 0.25809246, 0.24926092, 0.24869365, 0.24600871, 0.24545588, 0.24224311, 0.23931335, 0.23284668, 0.23156154, 0.22851957, 0.22586146, 0.22443436]","{'Roofing Services with Heat Application': 0.10774807631969452, 'HVAC Installation and Service': 0.11081346869468689, 'Boiler Installation Services': 0.08024901151657104, 'Swimming Pool Installation Services': 0.08011533319950104, 'Commercial Electrical Services': 0.08735619485378265, 'Residential Electrical Services': 0.15550008416175842, 'Commercial Irrigation Systems': 0.11375647038221359, 'Boiler Repair Services': 0.04924674332141876, 'Insulation Services': 0.03337324038147926, 'Swimming Pool Maintenance Services': 0.06717894226312637, 'Window and Door Manufacturing': 0.0844801664352417, 'Fire Protection System Services': 0.04775318130850792, 'Gas Manufacturing Services': 0.059655144810676575, 'Commercial Plumbing Services': 0.05910132825374603, 'Fire Safety Equipment Services': 0.04522080346941948, 'Well Maintenance Services': 0.0755804032087326, 'Residential Plumbing Services': 0.07956241071224213, 'Industrial Plumbing Services': 0.049280159175395966, 'Water Treatment Services': 0.12458072602748871, 'Tank Installation Services': 0.09800676256418228, 'Conveyor System Installation': 0.09879704564809799, 'Chemical Manufacturing': 0.06730557233095169}",[]
"W.A.Y.S. Helping Hands is a non-profit organization based in Sacramento, California that aims to empower, support, and assist the homeless community. The organization provides housing in a clean, safe, and drug-free environment, as well as food and services that are registered, certified, or licensed. W.A.,Y. S. Help is pursuing various projects to help the homeless and relies on the help of volunteers and supporters to achieve its goals. Donations to the organization can be made through PayPal or referrals.","['Homelessness Support Services', 'Food Information Services Provision', 'Safe and Substance-free Housing', 'Charitable Donations']",Services,Homelessness Shelter,Temporary Shelters,"['Volunteer Services', 'Occupational Health Services', 'Community Engagement Services', 'Crisis Management Services', 'Animal Day Care Services', 'Fundraising Services', 'Waste Management Services', 'Training Services', 'Environmental Health Services', 'Arts Services', 'Animal Training Services', 'Health Promotion Services', 'Human Resources Services', 'General Handyman Services', 'Stakeholder Services', 'Millwork Services', 'Corporate Responsibility Services', 'Catering Services', 'Fire Safety Equipment Services', 'Food Safety Services', 'Physical Therapy Services', 'Legal Services']","[0.5815728, 0.4960619, 0.45766854, 0.4458658, 0.44583172, 0.43860194, 0.41711444, 0.413977, 0.40990728, 0.40928787, 0.40424603, 0.39978498, 0.39186144, 0.39062506, 0.3869408, 0.38167316, 0.37929797, 0.37787375, 0.37682158, 0.37506586, 0.37440842, 0.36672232]","{'Volunteer Services': 0.1903885006904602, 'Occupational Health Services': 0.03594181314110756, 'Community Engagement Services': 0.15919217467308044, 'Crisis Management Services': 0.11336182802915573, 'Animal Day Care Services': 0.008333667181432247, 'Fundraising Services': 0.1465403437614441, 'Waste Management Services': 0.011642123572528362, 'Training Services': 0.044877633452415466, 'Environmental Health Services': 0.022899111732840538, 'Arts Services': 0.01709061861038208, 'Animal Training Services': 0.0060842400416731834, 'Health Promotion Services': 0.044430043548345566, 'Human Resources Services': 0.09639594703912735, 'General Handyman Services': 0.0338001549243927, 'Stakeholder Services': 0.12756243348121643, 'Millwork Services': 0.08049144595861435, 'Corporate Responsibility Services': 0.09509825706481934, 'Catering Services': 0.013993391767144203, 'Fire Safety Equipment Services': 0.022780602797865868, 'Food Safety Services': 0.13955585658550262, 'Physical Therapy Services': 0.03138270974159241, 'Legal Services': 0.019527986645698547}",[]
Wu An Fake Commercial Bills of Exchange is a company that specializes in providing fake commercial bills of exchange. They offer customized professional replications of these bills with no cash payment and without interest.,['Tax Amendments'],Services,Money Transfer,Other Activities Related to Credit Intermediation,"['Financial Services', 'Commercial Electrical Services', 'Real Estate Services', 'Livestock Dealer Services', 'Corporate Responsibility Services', 'Commercial Plumbing Services', 'Commercial Construction Services', 'Testing and Inspection Services', 'E-Commerce Services', 'Advertising Services', 'Marketing Services', 'Pet Grooming Services', 'Street Cleaning Operations', 'Business Development Services', 'Compliance Services', 'Drywall Services', 'Travel Services', 'Sheet Metal Services', 'Painting Services', 'Branding Services', 'Paper Production Services', 'Apparel Manufacturing']","[0.28406757, 0.24464998, 0.2408523, 0.23570584, 0.23542687, 0.23539093, 0.23009497, 0.22981513, 0.22842458, 0.22652511, 0.22072557, 0.21216443, 0.20834482, 0.20351669, 0.19856061, 0.19755548, 0.19650449, 0.19272576, 0.19257054, 0.19121945, 0.19108684, 0.18990338]","{'Financial Services': 0.06177007779479027, 'Commercial Electrical Services': 0.009511110372841358, 'Real Estate Services': 0.001900891656987369, 'Livestock Dealer Services': 0.0026814641896635294, 'Corporate Responsibility Services': 0.008634240366518497, 'Commercial Plumbing Services': 0.0024224205408245325, 'Commercial Construction Services': 0.002760434988886118, 'Testing and Inspection Services': 0.005192002281546593, 'E-Commerce Services': 0.011593888513743877, 'Advertising Services': 0.0060975938104093075, 'Marketing Services': 0.03035488724708557, 'Pet Grooming Services': 0.0012157432502135634, 'Street Cleaning Operations': 0.002089281566441059, 'Business Development Services': 0.021013909950852394, 'Compliance Services': 0.0033602099865674973, 'Drywall Services': 0.0012442402075976133, 'Travel Services': 0.0030539976432919502, 'Sheet Metal Services': 0.00145746860653162, 'Painting Services': 0.0012410986237227917, 'Branding Services': 0.011990441009402275, 'Paper Production Services': 0.0016322252340614796, 'Apparel Manufacturing': 0.0011885804124176502}",[]
"Akyom is a company that specializes in traditional and contemporary house construction in the Tarn region of France. They have been established for many years and offer services such as searching for land, creating plans, assembling administrative files, financing studies, filing permits, monitoring site work, and ensuring compliance with quality charter. Akyom guarantees sustainable homes and long-term energy savings to preserve their clients' purchasing power. They are committed to meeting their clients’ expectations in terms of budgetary imperative and ensuring the construction of a place for living and wellbeing that is like their own.","['Sustainable Homes', 'Construction Services', 'Contemporary Homes', 'Quality Charter Compliance Services', 'Land Search', 'Work Site Monitoring', 'Financing Analysis', 'Permit Filing Assistance', 'Plan Creation', 'Long-term Energy Savings', 'Administrative File Assembly']",Services,Real Estate Developers,New Housing For-Sale Builders,"['Single Family Residential Construction', 'Commercial Construction Services', 'Commercial Renovation Services', 'Property Management Services', 'Mobile Home Construction Services', 'Multi-Family Construction Services', 'Environmental Consulting', 'Masonry Construction Services', 'Interior Design Services', 'Home Staging Services', 'Residential Roofing Services', 'Real Estate Services', 'Furniture Manufacturing', 'Tent Manufacturing Services', 'Single Family Renovation Services', 'Insulation Services', 'Carpet Manufacturing Services', 'Apartment Renovation Services', 'Roofing Services with Heat Application', 'Carpentry Services', 'General Handyman Services', 'High-Rise Foundation Construction']","[0.497389, 0.45652446, 0.44408402, 0.44275215, 0.441196, 0.4385622, 0.4095983, 0.40349665, 0.40243542, 0.39799967, 0.39682072, 0.39266136, 0.383506, 0.3808606, 0.37923852, 0.37540194, 0.36791027, 0.36777207, 0.36546034, 0.3649246, 0.35889834, 0.35855]","{'Single Family Residential Construction': 0.9229286909103394, 'Commercial Construction Services': 0.5520499348640442, 'Commercial Renovation Services': 0.032859623432159424, 'Property Management Services': 0.044050730764865875, 'Mobile Home Construction Services': 0.035103823989629745, 'Multi-Family Construction Services': 0.6889820098876953, 'Environmental Consulting': 0.016661062836647034, 'Masonry Construction Services': 0.025320807471871376, 'Interior Design Services': 0.018150586634874344, 'Home Staging Services': 0.06951677054166794, 'Residential Roofing Services': 0.043827708810567856, 'Real Estate Services': 0.048296406865119934, 'Furniture Manufacturing': 0.006040253210812807, 'Tent Manufacturing Services': 0.006483082659542561, 'Single Family Renovation Services': 0.10423748940229416, 'Insulation Services': 0.007934058085083961, 'Carpet Manufacturing Services': 0.005616715643554926, 'Apartment Renovation Services': 0.06351486593484879, 'Roofing Services with Heat Application': 0.040804099291563034, 'Carpentry Services': 0.006244061514735222, 'General Handyman Services': 0.010834403336048126, 'High-Rise Foundation Construction': 0.12053503096103668}","['Single Family Residential Construction', 'Commercial Construction Services', 'Multi-Family Construction Services']"
Stroxx is a series of professional hand tools developed by skilled professionals with a focus on quality and precision. These instruments are designed to be used by individuals who take pride in their profession every day.,"['Hand Tools Manufacturer', 'Handles', 'Manufacturing', 'Retail']",Manufacturing,Hardware Stores,missing_niche,"['Fire Safety Equipment Services', 'Accessory Manufacturing', 'Carpentry Services', 'Directional Drilling Services', 'Rubber Manufacturing', 'Agricultural Equipment Services', 'Technology Consulting', 'Testing and Inspection Services', 'Laboratory Services', 'Home Staging Services', 'Ink Production Services', 'Trim Manufacturing', 'Rope Production Services', 'Stationery Manufacturing', 'Industrial Machinery Installation', 'Fire Protection System Services', 'Software Manufacturing', 'Consulting Services', 'Industrial Plumbing Services', 'Excavation Services', 'Graphic Design Services', 'Printing Services']","[0.3135206, 0.2942528, 0.27311438, 0.25229454, 0.2502665, 0.2483604, 0.24310915, 0.24293289, 0.23995996, 0.23625262, 0.23409861, 0.23313622, 0.22659539, 0.22617666, 0.21834007, 0.21625148, 0.21590687, 0.21269754, 0.21259281, 0.21152051, 0.20951742, 0.20933875]","{'Fire Safety Equipment Services': 0.017464475706219673, 'Accessory Manufacturing': 0.05896768346428871, 'Carpentry Services': 0.034705620259046555, 'Directional Drilling Services': 0.03641251102089882, 'Rubber Manufacturing': 0.01611398719251156, 'Agricultural Equipment Services': 0.031083978712558746, 'Technology Consulting': 0.011724494397640228, 'Testing and Inspection Services': 0.03235212340950966, 'Laboratory Services': 0.014185728505253792, 'Home Staging Services': 0.024197807535529137, 'Ink Production Services': 0.019751761108636856, 'Trim Manufacturing': 0.014604544267058372, 'Rope Production Services': 0.030110741034150124, 'Stationery Manufacturing': 0.012024915777146816, 'Industrial Machinery Installation': 0.007271927781403065, 'Fire Protection System Services': 0.015051539987325668, 'Software Manufacturing': 0.0012888176133856177, 'Consulting Services': 0.013456244952976704, 'Industrial Plumbing Services': 0.05114644020795822, 'Excavation Services': 0.035428546369075775, 'Graphic Design Services': 0.006024158094078302, 'Printing Services': 0.016320331022143364}",[]
"RIKA 78 is a French company that specializes in the production and sale of wood stoves and pellet stoves. They offer a wide range of wood and pellets, including mixed stoves, as well as Rika stoves for both wood and pellets. The company also provides the Rikatronic4, an electronic control system for fireplace stoves with programmable ignition that supports users in all heating steps, from temperature rise to recharge. Rika 78's pellet conveying and optimized smoke extraction reduce operating noise to a minimum, while the continuous worm motorization eliminates small repetitive sounds characteristic of pellet-stoves. The distribution of hot air is carried out through radiation and natural convection, eliminating the need for a convection fan. The Rika78 showroom is located in Coignières and offers a wide selection of wood-burning stoves at prices available from their factory stores.","['Retail', 'In-store Shopping', 'Installation and Maintenance Services', 'Wood Pellets for Pellet Stoves', 'Mix Stove Installation Services', 'Mixed Stoves', 'Wood Stove Shop', 'Heating Equipment Supplier', 'After-sales Service', 'Unisex Toilets', 'Onsite Services', 'Wheelchair Accessible Entrance']",Manufacturing,Industrial Air Solutions,Heating Equipment (except Warm Air Furnaces) Manufacturing,"['Fire Safety Equipment Services', 'Wood Product Manufacturing', 'Gas Manufacturing Services', 'Fire Protection System Services', 'Furniture Manufacturing', 'HVAC Inspections', 'Boiler Installation Services', 'Insulation Services', 'Medical Gas Installation Services', 'Cabinetry Manufacturing', 'Coffee Processing Services', 'Boiler Repair Services', 'Roofing Services with Heat Application', 'Agricultural Equipment Services', 'HVAC Installation and Service', 'Industrial Plumbing Services', 'Gas Installation Services', 'Residential Plumbing Services', 'Canning Services', 'Oil and Fat Manufacturing', 'Air Duct Cleaning Services', 'Accessory Manufacturing']","[0.41376802, 0.3720377, 0.35291225, 0.34059733, 0.3143564, 0.3135776, 0.30857503, 0.30852202, 0.30788332, 0.30056146, 0.29164332, 0.286498, 0.27904785, 0.27863565, 0.27779394, 0.26905274, 0.26460254, 0.26408827, 0.26085627, 0.25979948, 0.25649685, 0.25484294]","{'Fire Safety Equipment Services': 0.052125345915555954, 'Wood Product Manufacturing': 0.2526721656322479, 'Gas Manufacturing Services': 0.12669265270233154, 'Fire Protection System Services': 0.04690241813659668, 'Furniture Manufacturing': 0.009682370349764824, 'HVAC Inspections': 0.0418831966817379, 'Boiler Installation Services': 0.12749895453453064, 'Insulation Services': 0.023355085402727127, 'Medical Gas Installation Services': 0.0565352700650692, 'Cabinetry Manufacturing': 0.04543400928378105, 'Coffee Processing Services': 0.03170246630907059, 'Boiler Repair Services': 0.06919459253549576, 'Roofing Services with Heat Application': 0.054149873554706573, 'Agricultural Equipment Services': 0.03852596879005432, 'HVAC Installation and Service': 0.1921335905790329, 'Industrial Plumbing Services': 0.025792818516492844, 'Gas Installation Services': 0.07658251374959946, 'Residential Plumbing Services': 0.032813917845487595, 'Canning Services': 0.03780185431241989, 'Oil and Fat Manufacturing': 0.07280906289815903, 'Air Duct Cleaning Services': 0.03200848773121834, 'Accessory Manufacturing': 0.19448763132095337}",[]
"Hawk International is a Pakistani company that specializes in the processing of PET bottle flakes using modern plants and machinery. They are a member of the Chamber of Commerce and Industry in Karachi and are registered with the Federal Board of Revenue, Government of Pakistan. The company has expanded its business to include the mining of chromite ore and the supply of Manganese Ore, Copper Ore, Iron Ore, and Low Silica Limestone. They have also introduced Mill Scale, a waste iron slag of re-rolling steel mills, to their Chinese buyers and have exported their products to leading steel mills in China. Hawk International is focused on increasing their production capacity to meet the increasing demand for their products in China, India, and other Far East countries.","['Energy Solutions Provider', 'Environmental Services', 'Mineral Recycling Services', 'Recycled Metals Recycling Services']",Manufacturing,"Minerals, Earths & Ores",Iron Ore Mining,"['Grain Processing Services', 'Pet Food Manufacturing', 'Meat Processing Services', 'Animal Feed Manufacturing', 'Coffee Processing Services', 'Waste Management Services', 'Recycling Services', 'Chemical Manufacturing', 'Food Processing Services', 'Pet Grooming Services', 'Tent Manufacturing Services', 'Seafood Processing Services', 'Sand and Gravel Mining', 'Sheet Metal Services', 'Plastic Manufacturing', 'Livestock Dealer Services', 'Bedding Manufacturing', 'Agricultural Equipment Services', 'Millwork Services', 'Ink Production Services', 'Pallet Manufacturing', 'Textile Manufacturing Services']","[0.5227382, 0.47329733, 0.45184636, 0.44408116, 0.43903184, 0.4142053, 0.41414076, 0.4128418, 0.40945977, 0.39723206, 0.39550793, 0.39346698, 0.3927753, 0.3907819, 0.39073735, 0.38188, 0.3787902, 0.37655285, 0.37609395, 0.36783773, 0.36653817, 0.36145112]","{'Grain Processing Services': 0.004386001732200384, 'Pet Food Manufacturing': 0.020346788689494133, 'Meat Processing Services': 0.0040959930047392845, 'Animal Feed Manufacturing': 0.00792766734957695, 'Coffee Processing Services': 0.004449817351996899, 'Waste Management Services': 0.07108484953641891, 'Recycling Services': 0.5540409088134766, 'Chemical Manufacturing': 0.014626269228756428, 'Food Processing Services': 0.003923493903130293, 'Pet Grooming Services': 0.004231527913361788, 'Tent Manufacturing Services': 0.016615349799394608, 'Seafood Processing Services': 0.003180756699293852, 'Sand and Gravel Mining': 0.004110187292098999, 'Sheet Metal Services': 0.0156256053596735, 'Plastic Manufacturing': 0.0903581753373146, 'Livestock Dealer Services': 0.003079628571867943, 'Bedding Manufacturing': 0.006059085018932819, 'Agricultural Equipment Services': 0.00469460291787982, 'Millwork Services': 0.043554551899433136, 'Ink Production Services': 0.013468435034155846, 'Pallet Manufacturing': 0.03169760853052139, 'Textile Manufacturing Services': 0.005832392256706953}",['Recycling Services']
"The company provides a platform that allows users to choose whether or not to use cookies or related technologies such as web beacons, pixel tags, and Flash objects on their website. Users can change their preferences and revisit them at any time by accessing the ""Cookie Preferences"" link in the footer of the site. The company and its partners may process personal data such as IP addresses, unique IDs, and browsing data for store and/or access information on a device, as well as personalized advertising. Some partners may not require users to consent to processing their data, while others rely on their legitimate business interests.","['Personalized Advertising Services', 'Data Processing Services', 'Cookie Preferences Customization', 'Internet Services']",Services,Digital & Marketing Agencies,Marketing Consulting Services,"['Online Marketing Services', 'Digital Marketing Services', 'Advertising Services', 'Marketing Services', 'Market Research Services', 'E-Commerce Services', 'Social Media Services', 'Branding Services', 'Compliance Services', 'SEO Services', 'Business Development Services', 'Website Development Services', 'Corporate Responsibility Services', 'Travel Services', 'Data Analysis Services', 'Pet Grooming Services', 'Technology Consulting', 'Financial Services', 'Consulting Services', 'Stakeholder Services', 'Graphic Design Services', 'Management Consulting']","[0.49191257, 0.4699721, 0.46680903, 0.4529887, 0.44863248, 0.43124732, 0.4218285, 0.39512023, 0.3881377, 0.3763107, 0.37406284, 0.35941783, 0.35549235, 0.34930754, 0.347208, 0.34615362, 0.3456543, 0.34370762, 0.34003314, 0.32336414, 0.32308936, 0.3141647]","{'Online Marketing Services': 0.6597059965133667, 'Digital Marketing Services': 0.4098418056964874, 'Advertising Services': 0.3636758029460907, 'Marketing Services': 0.4596954882144928, 'Market Research Services': 0.08766696602106094, 'E-Commerce Services': 0.28638842701911926, 'Social Media Services': 0.053301889449357986, 'Branding Services': 0.17488712072372437, 'Compliance Services': 0.011938308365643024, 'SEO Services': 0.05871479958295822, 'Business Development Services': 0.021031329408288002, 'Website Development Services': 0.04889026656746864, 'Corporate Responsibility Services': 0.025042196735739708, 'Travel Services': 0.00726702157407999, 'Data Analysis Services': 0.09370456635951996, 'Pet Grooming Services': 0.003207086818292737, 'Technology Consulting': 0.016478121280670166, 'Financial Services': 0.010524106211960316, 'Consulting Services': 0.608686089515686, 'Stakeholder Services': 0.07252825051546097, 'Graphic Design Services': 0.012742245569825172, 'Management Consulting': 0.008773541077971458}","['Online Marketing Services', 'Digital Marketing Services', 'Advertising Services', 'Marketing Services', 'Consulting Services']"
"FinTech PRO is a team of experienced Chartered & Certified Accountants and Advisors that provides accounting, tax, and technology services to optimize businesses and personal finances. Their goal is to help clients grow their companies and personal net worth by providing them with custom accounting tools, tax planning, and systems to achieve financial success. They offer cloud-based solutions, client accounting services, startup advisory, tax compliance, and contractor solutions. The company is led by Jay Patel, a qualified Chartered Accountant with over 9 years of experience in the field of Accounting & Finance, Business Process Reviews, Internal Audit, and Forensic audits across sectors like Manufacturing, Event Management, Real Estate, Transmission & power.","['Management Consulting Services', 'Cloud-based Accounting Services', 'Back Office Accounting', 'Accounting & Tax Compliance', 'Start-up Advisory Services', 'Monthly Bookkeeping', 'Contractor Solutions', 'Accounting Services', 'Payment', 'Real-time Accounting Services', 'Voluntary Accounting Services', 'Taxes Consulting', 'Application Advising Services']",Services,Accounting & Bookkeeping Services,Other Accounting Services,"['Financial Services', 'Consulting Services', 'Technology Consulting', 'Management Consulting', 'Compliance Services', 'Market Research Services', 'Business Development Services', 'Health and Safety Consulting', 'Corporate Training Services', 'Corporate Responsibility Services', 'Legal Services', 'Real Estate Services', 'Quality Assurance Services', 'Insurance Services', 'Marketing Services', 'E-Commerce Services', 'Stakeholder Services', 'Software Development Services', 'Strategic Planning Services', 'Data Analysis Services', 'Project Management Services', 'Sports Management Services']","[0.59381807, 0.48801056, 0.48167843, 0.46365926, 0.44442907, 0.40403932, 0.40187788, 0.3974828, 0.39341244, 0.3911721, 0.3846943, 0.3842579, 0.38278666, 0.38206428, 0.37953296, 0.3708899, 0.36588046, 0.35834652, 0.35826075, 0.34980208, 0.34773842, 0.34691298]","{'Financial Services': 0.26551318168640137, 'Consulting Services': 0.3472687005996704, 'Technology Consulting': 0.14067411422729492, 'Management Consulting': 0.7348131537437439, 'Compliance Services': 0.08432918041944504, 'Market Research Services': 0.011351330205798149, 'Business Development Services': 0.019810721278190613, 'Health and Safety Consulting': 0.011381598189473152, 'Corporate Training Services': 0.013952242210507393, 'Corporate Responsibility Services': 0.03386339917778969, 'Legal Services': 0.005762153305113316, 'Real Estate Services': 0.14760851860046387, 'Quality Assurance Services': 0.02950018085539341, 'Insurance Services': 0.017414316534996033, 'Marketing Services': 0.012804330326616764, 'E-Commerce Services': 0.023651335388422012, 'Stakeholder Services': 0.042651236057281494, 'Software Development Services': 0.00930155348032713, 'Strategic Planning Services': 0.021090297028422356, 'Data Analysis Services': 0.026144281029701233, 'Project Management Services': 0.0980190858244896, 'Sports Management Services': 0.028733277693390846}","['Consulting Services', 'Management Consulting']"
