description,business_tags,sector,category,niche,candidate_labels,candidate_sim_scores,zero_shot_scores,final_labels
"Solar Gold Dried Fruit is a company that specializes in producing dried fruits, including Mango, pineapple, and banana. They dry the Kent and Ataulfo varieties for their smooth texture and distinctive flavor, and preserve the digestive enzymes by ensuring the fruit never exceeds 35 degrees Celsius during the drying process. Their tropical mix is perfect for travel, lunch-boxes, and camping, and can be used as a replacement for raisins in cooking, salads, baking, and breakfast cereals. The company's products are high in potassium and magnesium, which help maintain stamina for endurance sports like cycling, hiking, and cross-country skiing.","['Dressed Fruits', 'Dried Pineapples', 'Food Retail', 'Food Production', 'Drying Process', 'Tropical Dried Fruits', 'Dried Mangoes']",Manufacturing,Fruit & Vegetable - Markets & Stores,Dried and Dehydrated Food Manufacturing,"['Confectionery Manufacturing', 'Non-Alcoholic Beverage Manufacturing', 'Coffee Processing Services', 'Food Safety Services', 'Frozen Food Processing', 'Canning Services', 'Commercial Irrigation Systems', 'Food Processing Services', 'Bakery Production Services', 'Agricultural Equipment Services', 'Soil Nutrient Application Services', 'Pesticide Application Services', 'Animal Feed Manufacturing', 'Sheet Metal Services', 'Cosmetic Manufacturing', 'Grain Processing Services', 'Drywall Services', 'Seafood Processing Services', 'Pet Food Manufacturing', 'Sand and Gravel Mining', ""Children's Clothing Manufacturing"", 'Seed Processing Services']","[0.33200932, 0.25505754, 0.22852495, 0.22420448, 0.21989807, 0.21919884, 0.21546328, 0.21165745, 0.20338315, 0.19975083, 0.19591975, 0.19519839, 0.19195446, 0.17779294, 0.17705758, 0.15888347, 0.15449707, 0.15276006, 0.1523341, 0.15105525, 0.15066466, 0.14935589]","{'Confectionery Manufacturing': 0.00018185809312853962, 'Non-Alcoholic Beverage Manufacturing': 0.004717767238616943, 'Coffee Processing Services': 0.0011710233520716429, 'Food Safety Services': 0.006412510294467211, 'Frozen Food Processing': 0.001400292501784861, 'Canning Services': 0.0011756322346627712, 'Commercial Irrigation Systems': 0.0008470015018247068, 'Food Processing Services': 0.06892129778862, 'Bakery Production Services': 0.0014351204736158252, 'Agricultural Equipment Services': 0.0013725556200370193, 'Soil Nutrient Application Services': 0.0010208234889432788, 'Pesticide Application Services': 0.0007091494626365602, 'Animal Feed Manufacturing': 0.00038968637818470597, 'Sheet Metal Services': 0.00038295830017887056, 'Cosmetic Manufacturing': 0.0004411491972859949, 'Grain Processing Services': 0.0005437673535197973, 'Drywall Services': 0.00038434265297837555, 'Seafood Processing Services': 0.0005408817669376731, 'Pet Food Manufacturing': 0.00046712171752005816, 'Sand and Gravel Mining': 0.0002033124037552625, ""Children's Clothing Manufacturing"": 0.00019409958622418344, 'Seed Processing Services': 0.0016094224993139505}",[]
"Coma Rico is a restaurant located in Cali, Valle del Cauca, Colombia. It offers various dining options including dine-in, takeout, and delivery services. The establishment is described as casual and cozy, and it is suitable for groups and families with children.","['Cozy Atmosphere', 'Takeout Services', 'Lunch Service', 'Restaurant', 'Bathroom Facilities', 'Dine-in Service', 'Casual Atmosphere']",Services,Restaurants,Full-Service Restaurants,"['Catering Services', 'Coffee Processing Services', 'Confectionery Manufacturing', 'Commercial Construction Services', 'Bakery Production Services', 'Corporate Responsibility Services', 'Food Processing Services', 'Seafood Processing Services', 'Travel Services', 'Veterinary Health Centers', 'Corporate Training Services', 'Masonry Construction Services', 'Canning Services', 'Community Engagement Services', 'Commercial Electrical Services', 'Food Safety Services', 'Commercial Renovation Services', 'Interior Design Services', 'Real Estate Services', 'Animal Day Care Services', 'Event Planning Services', 'Tilt-Up Concrete Services']","[0.25241968, 0.24011898, 0.22979897, 0.22409892, 0.21280625, 0.19575877, 0.18874615, 0.18683076, 0.1812883, 0.17708889, 0.16802984, 0.15940577, 0.15516114, 0.14869983, 0.13606252, 0.13520226, 0.13516748, 0.13501038, 0.13475856, 0.13257703, 0.13205563, 0.12915704]","{'Catering Services': 0.0017908656736835837, 'Coffee Processing Services': 0.0006441347068175673, 'Confectionery Manufacturing': 0.0001599403185537085, 'Commercial Construction Services': 0.00043060240568593144, 'Bakery Production Services': 0.0003449140931479633, 'Corporate Responsibility Services': 0.0022700976114720106, 'Food Processing Services': 0.0007926831603981555, 'Seafood Processing Services': 0.0005784085369668901, 'Travel Services': 0.0018445421010255814, 'Veterinary Health Centers': 0.0004489532730076462, 'Corporate Training Services': 0.0004108919820282608, 'Masonry Construction Services': 0.0002128653140971437, 'Canning Services': 0.002476718509569764, 'Community Engagement Services': 0.003955754451453686, 'Commercial Electrical Services': 0.00036845041904598475, 'Food Safety Services': 0.0034725770819932222, 'Commercial Renovation Services': 0.0009237195481546223, 'Interior Design Services': 0.001458378741517663, 'Real Estate Services': 0.0005657105357386172, 'Animal Day Care Services': 0.00030114769469946623, 'Event Planning Services': 0.0004177846130914986, 'Tilt-Up Concrete Services': 0.0003615870955400169}",[]
"Gemini Beauty is a company that offers a variety of makeup, skincare, and hair products. Their makeup line includes items such as lip oil, liquid lipstick matte, liquid concealer, facial contour, compact illuminator, powder finisher armor, transparent powder, banana powder, eyeliner pen, eyelash mascara, false eyelashes, face masks, false eyebrow glue, and false eyelash 5D mink. They also offer hair products such as hair brush powder, hair brush drop, hairbrush racket, and Venus Eyeshadow Palette.","['Kits 2 Powder Sponges', 'Facial Cleansing Sponges', 'Compact Illumination', 'Lip Oil', 'Band Of Brothers', 'Hair Powder', 'Face Contour Products', 'Venus Eyeshadow Palette', 'Liquid Concealer', 'Face Masks', 'Mermaid Brushes Kit', 'Eyelash Mascara Extends and Define', 'Ruby Angel', 'Coconut Chamomile Micellar Water', 'Liquid Base', '5D Mink Luxury False Eyelashes', 'Translucent Powder', 'Mermaid Eyeliner Pen', 'My Beauty Tool', 'Black Power Eye Pencil', 'Banana Powder', 'Asu Makeup', 'Powder Finisher Armor', 'Beauty Products Retailer', 'Summer Satin Hat']",Retail,Cosmetics Stores,"Cosmetics, Beauty Supplies, and Perfume Retailers","['Cosmetic Manufacturing', 'Branding Services', 'Spray Painting Services', 'Pet Grooming Services', 'Painting Services', 'Graphic Design Services', 'Marketing Services', 'Interior Design Services', 'Online Marketing Services', 'Plastic Signage Production', 'Carpentry Services', 'Stationery Manufacturing', ""Children's Clothing Manufacturing"", 'Sheet Metal Services', 'Textile Manufacturing Services', 'Confectionery Manufacturing', 'Consulting Services', 'Digital Marketing Services', 'Pesticide Application Services', 'Apparel Manufacturing', 'Market Research Services', 'Advertising Services']","[0.4947241, 0.3616717, 0.32123876, 0.30967325, 0.3005814, 0.29680544, 0.28317714, 0.27711472, 0.27077937, 0.2680002, 0.25907594, 0.25887203, 0.25819582, 0.24294856, 0.23994578, 0.23949715, 0.23930511, 0.23798345, 0.23758188, 0.23578998, 0.22681254, 0.22559784]","{'Cosmetic Manufacturing': 0.5679405927658081, 'Branding Services': 0.010615065693855286, 'Spray Painting Services': 0.003291398286819458, 'Pet Grooming Services': 0.0009128337842412293, 'Painting Services': 0.0025690796319395304, 'Graphic Design Services': 0.004217186477035284, 'Marketing Services': 0.009364127181470394, 'Interior Design Services': 0.0009847040055319667, 'Online Marketing Services': 0.008328355848789215, 'Plastic Signage Production': 0.0015064723556861281, 'Carpentry Services': 0.0005294805159792304, 'Stationery Manufacturing': 0.00043020621524192393, ""Children's Clothing Manufacturing"": 0.00037739798426628113, 'Sheet Metal Services': 0.0003746242437046021, 'Textile Manufacturing Services': 0.0004339568258728832, 'Confectionery Manufacturing': 0.00034348826739005744, 'Consulting Services': 0.012847615405917168, 'Digital Marketing Services': 0.005166466347873211, 'Pesticide Application Services': 0.002548902528360486, 'Apparel Manufacturing': 0.0013381409225985408, 'Market Research Services': 0.022479157894849777, 'Advertising Services': 0.03375726938247681}",['Cosmetic Manufacturing']
"SellerGroup is a company that specializes in promotional and office products. They offer unique office solutions and customized furniture designs for office spaces, including desks, chairs, and conference tables. They also provide ergonomic solutions for a better work environment with their ErgoDesk and CleanDesk products. SellerOffice develops and sells unique solutions for office workspaces, while ActiveOffice offers special products for creating an active working environment. Additionally, they provide information and advice on office design.","['Office Furniture Design and Manufacturing', 'Workplace Solutions', 'Hygiene Products', 'Promotional Products with Logos', 'Desk Cleaning', 'Branding Services', 'Branding Enhancement', 'Conference Tables']",Manufacturing,Office Furniture,Wood Office Furniture Manufacturing,"['Furniture Manufacturing', 'Carpet Manufacturing Services', 'Stationery Manufacturing', 'Cabinetry Manufacturing', 'Paper Production Services', 'Accessory Manufacturing', 'Interior Design Services', 'Branding Services', 'Commercial Renovation Services', 'Wood Product Manufacturing', 'Marketing Services', 'Carpentry Services', 'Cosmetic Manufacturing', 'Graphic Design Services', 'Painting Services', 'General Handyman Services', 'Drywall Services', 'Textile Manufacturing Services', 'Window and Door Manufacturing', 'Tent Manufacturing Services', 'Ink Production Services', 'Plastic Signage Production']","[0.6128618, 0.4842338, 0.4703945, 0.469343, 0.45157036, 0.44168684, 0.43606764, 0.4186466, 0.41517574, 0.4142567, 0.4132064, 0.4087268, 0.40659064, 0.39940712, 0.39882803, 0.3936981, 0.387679, 0.38433343, 0.37903872, 0.37720412, 0.37668276, 0.37286583]","{'Furniture Manufacturing': 0.30213168263435364, 'Carpet Manufacturing Services': 0.00015713511675130576, 'Stationery Manufacturing': 0.00025639563682489097, 'Cabinetry Manufacturing': 0.0002635565761011094, 'Paper Production Services': 0.0006888238131068647, 'Accessory Manufacturing': 0.0027774327900260687, 'Interior Design Services': 0.0027600564062595367, 'Branding Services': 0.4872925579547882, 'Commercial Renovation Services': 0.006834189407527447, 'Wood Product Manufacturing': 0.4921843111515045, 'Marketing Services': 0.0447712205350399, 'Carpentry Services': 0.0003314541245345026, 'Cosmetic Manufacturing': 0.00043526937952265143, 'Graphic Design Services': 0.004176547285169363, 'Painting Services': 0.0004639381368178874, 'General Handyman Services': 0.00030744547257199883, 'Drywall Services': 0.0004411774571053684, 'Textile Manufacturing Services': 0.00013454096915666014, 'Window and Door Manufacturing': 0.00014425026893150061, 'Tent Manufacturing Services': 0.00253882328979671, 'Ink Production Services': 0.00376800075173378, 'Plastic Signage Production': 0.0005100474809296429}","['Furniture Manufacturing', 'Branding Services', 'Wood Product Manufacturing']"
"Ural Metallurgical Company is a production group that specializes in mechanical processing of metal, including non-ferrous metallurgy and forging manufacturing. They are also one of the largest metal traders in the Siberian Ural region. The company offers a wide range of metalworking services such as turning, milling, and high-precision machining on equipment with numerical control. They maintain a stock of metal for production of ingots weighing up to 250 kg and can manufacture ingots using customer materials. The customer's metal will only be accepted if there is a certificate by manufacturer marked ""for hot processing"" which can be put into production after receiving input control. The main suppliers of metal are JSC ""Elektrostal"", JSC “Izhstal” and Mechel, Serov Metallurgical Plant (Jsc), Zlatoust Metalworking Factory.","['Ferrous Metallurgy Services', 'Obtaining Blanks', 'Metal Products', 'Metal Trading Services', 'Plasma Cutting', 'Calibrated Circles', 'Titanium Alloy', 'Metal Rivets', 'Advanced Numerical Control Equipment', 'Forging Manufacturing Services', 'Metal Bushings', 'Serial Production and Testing', 'Stripe', 'Carbon Steels', 'Structure Creation', 'Self Tapping Screw', 'Equipment Manufacturer', 'Lathe Processing Services', 'Design Documentation', 'Round G/K', 'Metal Sheet Reinforcement Solutions', 'Wire', 'Metal Washers', 'Technology Elaboration', 'Stainless Steel Forgings', 'Aluminum', 'Paper Tape', 'Precision Machining']",Manufacturing,Forging & Metal Stampings,Iron and Steel Forging,"['Sheet Metal Services', 'Chemical Manufacturing', 'Plastic Manufacturing', 'Welding Services', 'Non-Structural Steel Fabrication', 'Pallet Manufacturing', 'Trim Manufacturing', 'Rubber Manufacturing', 'Grain Processing Services', 'Field Welding Services', 'Bedding Manufacturing', 'Furniture Manufacturing', 'Wood Product Manufacturing', 'Accessory Manufacturing', 'Millwork Services', 'Cabinetry Manufacturing', 'Textile Manufacturing Services', 'Gas Manufacturing Services', 'Industrial Plumbing Services', 'Cosmetic Manufacturing', 'Industrial Machinery Installation', 'Apparel Manufacturing']","[0.54566115, 0.4937988, 0.48281437, 0.45728576, 0.45132238, 0.4383964, 0.43577963, 0.42888737, 0.42553803, 0.4243085, 0.42320105, 0.41930136, 0.41191417, 0.4098348, 0.408437, 0.40486273, 0.39898676, 0.3945813, 0.39295727, 0.3920104, 0.39149708, 0.38184035]","{'Sheet Metal Services': 0.42851337790489197, 'Chemical Manufacturing': 0.002565438160672784, 'Plastic Manufacturing': 0.0054930150508880615, 'Welding Services': 0.010785122402012348, 'Non-Structural Steel Fabrication': 0.310736745595932, 'Pallet Manufacturing': 0.02857854589819908, 'Trim Manufacturing': 0.14820069074630737, 'Rubber Manufacturing': 0.009100629948079586, 'Grain Processing Services': 0.004291968420147896, 'Field Welding Services': 0.010942992754280567, 'Bedding Manufacturing': 0.02000967413187027, 'Furniture Manufacturing': 0.023332443088293076, 'Wood Product Manufacturing': 0.010620610788464546, 'Accessory Manufacturing': 0.060177940875291824, 'Millwork Services': 0.23994077742099762, 'Cabinetry Manufacturing': 0.019749125465750694, 'Textile Manufacturing Services': 0.0012976512080058455, 'Gas Manufacturing Services': 0.004102774430066347, 'Industrial Plumbing Services': 0.001241107820533216, 'Cosmetic Manufacturing': 0.006652266252785921, 'Industrial Machinery Installation': 0.12543004751205444, 'Apparel Manufacturing': 0.008526763878762722}","['Sheet Metal Services', 'Non-Structural Steel Fabrication']"
"Tiga Putra Farm is a cattle farm located in Sidoarjo, East Java, Indonesia.","['Cattle Breeding and Raising Services', 'Agriculture']",Wholesale,Livestock & Animal Raising,Livestock Merchant Wholesalers,"['Livestock Dealer Services', 'Agricultural Equipment Services', 'Animal Feed Manufacturing', 'Grain Processing Services', 'Dairy Production Services', 'Agricultural Machinery Installation', 'Timber Harvesting Operations', 'Ornamental Plant Nurseries', 'Meat Processing Services', 'Grain Handling Machinery Installation', 'Food Processing Services', 'Tent Manufacturing Services', 'Seafood Processing Services', 'Pet Food Manufacturing', 'Textile Manufacturing Services', 'Veterinary Health Centers', 'Fishing and Hunting Services', 'Pesticide Application Services', 'Veterinary Clinics', 'Animal Day Care Services', 'Vacant Land Services', 'Rope Production Services']","[0.42671835, 0.38490763, 0.34683603, 0.3467611, 0.34422076, 0.33237928, 0.3074535, 0.30402088, 0.30025342, 0.27871016, 0.27780807, 0.27637714, 0.27451545, 0.26441377, 0.26342684, 0.25226477, 0.24751441, 0.24500513, 0.24188119, 0.24098274, 0.23984186, 0.23982912]","{'Livestock Dealer Services': 0.0016878207679837942, 'Agricultural Equipment Services': 0.00031228168518282473, 'Animal Feed Manufacturing': 0.000320513267070055, 'Grain Processing Services': 0.0001260838907910511, 'Dairy Production Services': 0.00021670076239388436, 'Agricultural Machinery Installation': 0.0002819802612066269, 'Timber Harvesting Operations': 7.147174619603902e-05, 'Ornamental Plant Nurseries': 8.734651055419818e-05, 'Meat Processing Services': 0.00035950104938820004, 'Grain Handling Machinery Installation': 0.00015331093163695186, 'Food Processing Services': 0.00013573342585004866, 'Tent Manufacturing Services': 0.00011139141133753583, 'Seafood Processing Services': 8.19311972009018e-05, 'Pet Food Manufacturing': 6.99844749760814e-05, 'Textile Manufacturing Services': 6.524233322124928e-05, 'Veterinary Health Centers': 0.00018597228336147964, 'Fishing and Hunting Services': 8.513523789588362e-05, 'Pesticide Application Services': 0.0002881348773371428, 'Veterinary Clinics': 0.00011240046296734363, 'Animal Day Care Services': 0.0001836792944232002, 'Vacant Land Services': 0.0003644432290457189, 'Rope Production Services': 0.00014233436377253383}",[]
"Suffolk Firewood & Arborsculpture is a carpentry company located in Martlehsam that offers a range of high-quality services including kitchen fittings, joinery, furniture repair and reassembly, wood wall panelling, and windows and doors. They specialize in bespoke wood designs and ideas, and offer custom windows and door crafting at an affordable price. The company prides itself on providing excellent customer service from start to finish.","['Hardwood Firewood Supplier', 'Carpentry Works']",Retail,Firewood Supplier,Fuel Dealers,"['Wood Product Manufacturing', 'Timber Harvesting Operations', 'Carpentry Services', 'Furniture Manufacturing', 'Cabinetry Manufacturing', 'Rope Production Services', 'Millwork Services', 'Insulation Services', 'Fire Safety Equipment Services', 'Sheet Metal Services', 'Fishing and Hunting Services', 'Bedding Manufacturing', 'Window and Door Manufacturing', 'Welding Services', 'Trim Manufacturing', 'Agricultural Equipment Services', 'General Handyman Services', 'Field Welding Services', 'Pallet Manufacturing', 'General Snow Removal Services', 'Fencing Construction Services', 'Masonry Construction Services']","[0.62897307, 0.565783, 0.5162352, 0.500934, 0.48708743, 0.4309719, 0.4295252, 0.39900756, 0.39538148, 0.394291, 0.38792664, 0.3848862, 0.38454697, 0.38404676, 0.37838882, 0.37344256, 0.36908334, 0.3646923, 0.3632944, 0.3557623, 0.3476587, 0.34450048]","{'Wood Product Manufacturing': 0.1995518058538437, 'Timber Harvesting Operations': 0.0002374202013015747, 'Carpentry Services': 0.8729649782180786, 'Furniture Manufacturing': 0.0030022759456187487, 'Cabinetry Manufacturing': 0.0012731242459267378, 'Rope Production Services': 0.0004654897202271968, 'Millwork Services': 0.0014485045103356242, 'Insulation Services': 0.0009789165342226624, 'Fire Safety Equipment Services': 0.0022231373004615307, 'Sheet Metal Services': 0.00015487130440305918, 'Fishing and Hunting Services': 0.0002689048124011606, 'Bedding Manufacturing': 0.0002782964729703963, 'Window and Door Manufacturing': 0.34339848160743713, 'Welding Services': 0.00045082205906510353, 'Trim Manufacturing': 0.0011159938294440508, 'Agricultural Equipment Services': 0.0006151543348096311, 'General Handyman Services': 0.0005550102796405554, 'Field Welding Services': 0.0004029068222735077, 'Pallet Manufacturing': 0.0005305003724060953, 'General Snow Removal Services': 0.00021643635409418494, 'Fencing Construction Services': 0.0006765293073840439, 'Masonry Construction Services': 0.0003565216902643442}","['Carpentry Services', 'Window and Door Manufacturing']"
"Tobaccotoday is a full-service marketing and advertising agency that has been partnering with clients for over 10 years to help them achieve their business goals and keep their customers satisfied. They offer a range of services, including internet marketing consulting and traditional marketing consulting, as well as designing and implementing various forms of marketing collateral. With a proven track record of helping companies find the most effective advertising channels for their products or services, Tobaccottoday can assist in determining the best ways to invest marketing dollars to reach your audience. Whether you need an internet marketing consultant or want to revamp your marketing approach, Tobacco Today is here to assist.","['Domain Name Sales Services', 'Domain Registration Services']",Wholesale,Tobacco,Tobacco Product and Electronic Cigarette Merchant Wholesalers,"['Online Marketing Services', 'Marketing Services', 'Digital Marketing Services', 'Advertising Services', 'Market Research Services', 'Branding Services', 'Health Promotion Services', 'Real Estate Services', 'Consulting Services', 'Livestock Dealer Services', 'Paper Production Services', 'Financial Services', 'E-Commerce Services', 'Confectionery Manufacturing', 'Technology Consulting', 'Pet Grooming Services', 'Business Development Services', 'Insurance Services', 'Cosmetic Manufacturing', 'Travel Services', 'Health and Safety Consulting', 'Corporate Responsibility Services']","[0.47632557, 0.4695744, 0.46896315, 0.42720777, 0.42713445, 0.38965395, 0.35451913, 0.3475219, 0.33397168, 0.33163923, 0.32825512, 0.32818055, 0.3277776, 0.3261131, 0.32547224, 0.32055098, 0.31396005, 0.31290483, 0.31250358, 0.30577835, 0.30381364, 0.30179048]","{'Online Marketing Services': 0.5171688795089722, 'Marketing Services': 0.3026312589645386, 'Digital Marketing Services': 0.22009572386741638, 'Advertising Services': 0.07512641698122025, 'Market Research Services': 0.004047619178891182, 'Branding Services': 0.016260582953691483, 'Health Promotion Services': 0.007693870924413204, 'Real Estate Services': 0.002315620891749859, 'Consulting Services': 0.2782633900642395, 'Livestock Dealer Services': 0.00168752355966717, 'Paper Production Services': 0.0036092251539230347, 'Financial Services': 0.005943842697888613, 'E-Commerce Services': 0.016185453161597252, 'Confectionery Manufacturing': 0.0013045140076428652, 'Technology Consulting': 0.05613168329000473, 'Pet Grooming Services': 0.0029644561000168324, 'Business Development Services': 0.016185378655791283, 'Insurance Services': 0.0017320727929472923, 'Cosmetic Manufacturing': 0.0009861179860308766, 'Travel Services': 0.005319906864315271, 'Health and Safety Consulting': 0.014498786069452763, 'Corporate Responsibility Services': 0.027060233056545258}","['Online Marketing Services', 'Marketing Services']"
"The Bingsu Hub is an ice cream shop located in Bang Khen, Bangkok, Thailand.","['In-store Pickup', 'Takeout Services', 'Dine-in Options', 'Ice Cream and Frozen Dessert Manufacturing']",Manufacturing,Ice Cream,Ice Cream and Frozen Dessert Manufacturing,"['Business Development Services', 'Marketing Services', 'Coffee Processing Services', 'Confectionery Manufacturing', 'Online Marketing Services', 'Catering Services', 'Seafood Processing Services', 'Market Research Services', 'Digital Marketing Services', 'Ice Production Services', 'SEO Services', 'Advertising Services', 'Travel Services', 'Food Processing Services', 'Event Planning Services', 'Bakery Production Services', 'General Snow Removal Services', 'E-Commerce Services', 'Commercial Construction Services', 'Pet Grooming Services', 'Carpentry Services', 'Strategic Planning Services']","[0.30011576, 0.29857624, 0.29745105, 0.29321897, 0.28605932, 0.27464655, 0.272668, 0.27205694, 0.26560888, 0.26552612, 0.2651587, 0.26067057, 0.25987673, 0.25820243, 0.25737065, 0.2504167, 0.2470416, 0.24094251, 0.23957011, 0.2327272, 0.22607501, 0.22202305]","{'Business Development Services': 0.000262480549281463, 'Marketing Services': 0.00023497109941672534, 'Coffee Processing Services': 6.030339500284754e-05, 'Confectionery Manufacturing': 0.00010955795733025298, 'Online Marketing Services': 0.00011613949027378112, 'Catering Services': 0.0002481771807651967, 'Seafood Processing Services': 5.497347956406884e-05, 'Market Research Services': 0.0001551634049974382, 'Digital Marketing Services': 0.0001238832192029804, 'Ice Production Services': 0.002884050365537405, 'SEO Services': 0.0002558638225309551, 'Advertising Services': 0.0001767742942320183, 'Travel Services': 0.000146380509249866, 'Food Processing Services': 0.00021681281214114279, 'Event Planning Services': 5.744047666667029e-05, 'Bakery Production Services': 8.789027197053656e-05, 'General Snow Removal Services': 5.8801590057555586e-05, 'E-Commerce Services': 0.0002593672543298453, 'Commercial Construction Services': 7.341486343648285e-05, 'Pet Grooming Services': 7.056775939418003e-05, 'Carpentry Services': 4.6471250243484974e-05, 'Strategic Planning Services': 9.677231719251722e-05}",[]
The company specializes in the professional installation of home safety devices and detectors.,[],Services,"Alarms, Surveillance & Security Systems",Security Guards and Patrol Services,"['Fire Safety Equipment Services', 'Alarm Installation Services', 'Health and Safety Consulting', 'Fire Protection System Services', 'Testing and Inspection Services', 'General Handyman Services', 'Compliance Services', 'Fencing Construction Services', 'Insurance Services', 'Property Management Services', 'Elevator Installation Services', 'Insulation Services', 'Pet Grooming Services', 'Food Safety Services', 'Residential Electrical Services', 'Waterproofing Services', 'Interior Design Services', 'Commercial Construction Services', 'Real Estate Services', 'Risk Assessment Services', 'Marketing Services', 'Carpentry Services']","[0.5793911, 0.56904054, 0.52437186, 0.52301437, 0.49790293, 0.49311483, 0.48020515, 0.4799409, 0.4740841, 0.46277958, 0.45381284, 0.45215544, 0.45108867, 0.44336462, 0.4356774, 0.43193236, 0.42909753, 0.42814004, 0.42606077, 0.42372733, 0.4155445, 0.41426924]","{'Fire Safety Equipment Services': 0.029946329072117805, 'Alarm Installation Services': 0.020379796624183655, 'Health and Safety Consulting': 0.00048049254110082984, 'Fire Protection System Services': 0.01085866428911686, 'Testing and Inspection Services': 0.0006060879095457494, 'General Handyman Services': 0.00023762027558404952, 'Compliance Services': 0.0006242038798518479, 'Fencing Construction Services': 0.0006357513484545052, 'Insurance Services': 0.00016846948710735887, 'Property Management Services': 0.0002500693663023412, 'Elevator Installation Services': 0.0015081844758242369, 'Insulation Services': 0.0002555609680712223, 'Pet Grooming Services': 0.00011063207784900442, 'Food Safety Services': 9.658283670432866e-05, 'Residential Electrical Services': 0.001450423034839332, 'Waterproofing Services': 0.00018779412494041026, 'Interior Design Services': 0.0001319313741987571, 'Commercial Construction Services': 0.00015650961722712964, 'Real Estate Services': 0.00011935971997445449, 'Risk Assessment Services': 0.0013677591923624277, 'Marketing Services': 0.00013123531243763864, 'Carpentry Services': 0.00010907880641752854}",[]
"Grupo Rimag is a company consisting of three pillars: Rimag Importaciones S.A, Dimo de Alajuela SA, and Richo import-export SA. They specialize in selling quality products and maintaining long-term partnerships with suppliers and customers. With extensive knowledge of the market, they offer competitive value propositions and professionalize their sales force. The company is known for its excellent customer service and commitment to customer satisfaction. Black & Decker, a subsidiary of Grupo Rimlag, is a leading producer of home appliances, including ironing boards, oven toasters, portable mixers, coffee makers, and hair dryers. Remington, another subsidiary, introduced the first electric shaver in 1937 and continues to innovate with unique products.","['Importing and Distributing', 'Continental Appliances', 'Small Appliances Distribution', 'Black & Decker Appliances', 'Hamilton Beach Small Appliences', 'Precision Trading Corp. Small Appliques']",Wholesale,Appliance Stores,"Household Appliances, Electric Housewares, and Consumer Electronics Merchant Wholesalers","['Commercial Electrical Services', 'Agricultural Equipment Services', 'Residential Electrical Services', 'General Handyman Services', 'Accessory Manufacturing', 'Trim Manufacturing', 'Pet Grooming Services', 'Sheet Metal Services', 'Furniture Manufacturing', 'Welding Services', 'Confectionery Manufacturing', 'Coffee Processing Services', 'Wood Product Manufacturing', 'Industrial Plumbing Services', 'Commercial Plumbing Services', 'Cosmetic Manufacturing', 'Industrial Machinery Installation', 'Fire Safety Equipment Services', 'Bakery Production Services', 'Carpet Manufacturing Services', 'Carpentry Services', 'Canning Services']","[0.3703336, 0.34968132, 0.34377542, 0.3431278, 0.3394127, 0.33542827, 0.32916957, 0.32764697, 0.29808187, 0.29805958, 0.2939312, 0.27686852, 0.2730438, 0.27117848, 0.2697347, 0.26971895, 0.26944497, 0.268991, 0.263816, 0.2629138, 0.2585653, 0.25575387]","{'Commercial Electrical Services': 0.005631834268569946, 'Agricultural Equipment Services': 0.0038188952021300793, 'Residential Electrical Services': 0.02775435894727707, 'General Handyman Services': 0.004338944796472788, 'Accessory Manufacturing': 0.1649656891822815, 'Trim Manufacturing': 0.010089962743222713, 'Pet Grooming Services': 0.017276763916015625, 'Sheet Metal Services': 0.005777745041996241, 'Furniture Manufacturing': 0.003141016000881791, 'Welding Services': 0.007499923463910818, 'Confectionery Manufacturing': 0.0015624045627191663, 'Coffee Processing Services': 0.08951716870069504, 'Wood Product Manufacturing': 0.013438579626381397, 'Industrial Plumbing Services': 0.0024892264045774937, 'Commercial Plumbing Services': 0.0017319981707260013, 'Cosmetic Manufacturing': 0.004587860777974129, 'Industrial Machinery Installation': 0.010829036124050617, 'Fire Safety Equipment Services': 0.02199525758624077, 'Bakery Production Services': 0.009301782585680485, 'Carpet Manufacturing Services': 0.004024197813123465, 'Carpentry Services': 0.005432514473795891, 'Canning Services': 0.008620347827672958}",[]
