description,business_tags,sector,category,niche,candidate_labels,candidate_sim_scores,zero_shot_scores,final_labels
"Hawk International is a Pakistani company that specializes in the processing of PET bottle flakes using modern plants and machinery. They are a member of the Chamber of Commerce and Industry in Karachi and are registered with the Federal Board of Revenue, Government of Pakistan. The company has expanded its business to include the mining of chromite ore and the supply of Manganese Ore, Copper Ore, Iron Ore, and Low Silica Limestone. They have also introduced Mill Scale, a waste iron slag of re-rolling steel mills, to their Chinese buyers and have exported their products to leading steel mills in China. Hawk International is focused on increasing their production capacity to meet the increasing demand for their products in China, India, and other Far East countries.","['Energy Solutions Provider', 'Environmental Services', 'Mineral Recycling Services', 'Recycled Metals Recycling Services']",Manufacturing,"Minerals, Earths & Ores",Iron Ore Mining,"['Grain Processing Services', 'Pet Food Manufacturing', 'Meat Processing Services', 'Animal Feed Manufacturing', 'Coffee Processing Services', 'Waste Management Services', 'Recycling Services', 'Chemical Manufacturing', 'Food Processing Services', 'Pet Grooming Services', 'Tent Manufacturing Services', 'Seafood Processing Services', 'Sand and Gravel Mining', 'Sheet Metal Services', 'Plastic Manufacturing', 'Livestock Dealer Services', 'Bedding Manufacturing', 'Agricultural Equipment Services', 'Millwork Services', 'Ink Production Services', 'Pallet Manufacturing', 'Textile Manufacturing Services']","[0.5227382, 0.47329733, 0.45184636, 0.44408116, 0.43903184, 0.4142053, 0.41414076, 0.4128418, 0.40945977, 0.39723206, 0.39550793, 0.39346698, 0.3927753, 0.3907819, 0.39073735, 0.38188, 0.3787902, 0.37655285, 0.37609395, 0.36783773, 0.36653817, 0.36145112]","{'Grain Processing Services': 0.004386001732200384, 'Pet Food Manufacturing': 0.020346788689494133, 'Meat Processing Services': 0.0040959930047392845, 'Animal Feed Manufacturing': 0.00792766734957695, 'Coffee Processing Services': 0.004449817351996899, 'Waste Management Services': 0.07108484953641891, 'Recycling Services': 0.5540409088134766, 'Chemical Manufacturing': 0.014626269228756428, 'Food Processing Services': 0.003923493903130293, 'Pet Grooming Services': 0.004231527913361788, 'Tent Manufacturing Services': 0.016615349799394608, 'Seafood Processing Services': 0.003180756699293852, 'Sand and Gravel Mining': 0.004110187292098999, 'Sheet Metal Services': 0.0156256053596735, 'Plastic Manufacturing': 0.0903581753373146, 'Livestock Dealer Services': 0.003079628571867943, 'Bedding Manufacturing': 0.006059085018932819, 'Agricultural Equipment Services': 0.00469460291787982, 'Millwork Services': 0.043554551899433136, 'Ink Production Services': 0.013468435034155846, 'Pallet Manufacturing': 0.03169760853052139, 'Textile Manufacturing Services': 0.005832392256706953}",['Recycling Services']
"The company provides a platform that allows users to choose whether or not to use cookies or related technologies such as web beacons, pixel tags, and Flash objects on their website. Users can change their preferences and revisit them at any time by accessing the ""Cookie Preferences"" link in the footer of the site. The company and its partners may process personal data such as IP addresses, unique IDs, and browsing data for store and/or access information on a device, as well as personalized advertising. Some partners may not require users to consent to processing their data, while others rely on their legitimate business interests.","['Personalized Advertising Services', 'Data Processing Services', 'Cookie Preferences Customization', 'Internet Services']",Services,Digital & Marketing Agencies,Marketing Consulting Services,"['Online Marketing Services', 'Digital Marketing Services', 'Advertising Services', 'Marketing Services', 'Market Research Services', 'E-Commerce Services', 'Social Media Services', 'Branding Services', 'Compliance Services', 'SEO Services', 'Business Development Services', 'Website Development Services', 'Corporate Responsibility Services', 'Travel Services', 'Data Analysis Services', 'Pet Grooming Services', 'Technology Consulting', 'Financial Services', 'Consulting Services', 'Stakeholder Services', 'Graphic Design Services', 'Management Consulting']","[0.49191257, 0.4699721, 0.46680903, 0.4529887, 0.44863248, 0.43124732, 0.4218285, 0.39512023, 0.3881377, 0.3763107, 0.37406284, 0.35941783, 0.35549235, 0.34930754, 0.347208, 0.34615362, 0.3456543, 0.34370762, 0.34003314, 0.32336414, 0.32308936, 0.3141647]","{'Online Marketing Services': 0.6597059965133667, 'Digital Marketing Services': 0.4098418056964874, 'Advertising Services': 0.3636758029460907, 'Marketing Services': 0.4596954882144928, 'Market Research Services': 0.08766696602106094, 'E-Commerce Services': 0.28638842701911926, 'Social Media Services': 0.053301889449357986, 'Branding Services': 0.17488712072372437, 'Compliance Services': 0.011938308365643024, 'SEO Services': 0.05871479958295822, 'Business Development Services': 0.021031329408288002, 'Website Development Services': 0.04889026656746864, 'Corporate Responsibility Services': 0.025042196735739708, 'Travel Services': 0.00726702157407999, 'Data Analysis Services': 0.09370456635951996, 'Pet Grooming Services': 0.003207086818292737, 'Technology Consulting': 0.016478121280670166, 'Financial Services': 0.010524106211960316, 'Consulting Services': 0.608686089515686, 'Stakeholder Services': 0.07252825051546097, 'Graphic Design Services': 0.012742245569825172, 'Management Consulting': 0.008773541077971458}","['Online Marketing Services', 'Digital Marketing Services', 'Advertising Services', 'Marketing Services', 'Consulting Services']"
"FinTech PRO is a team of experienced Chartered & Certified Accountants and Advisors that provides accounting, tax, and technology services to optimize businesses and personal finances. Their goal is to help clients grow their companies and personal net worth by providing them with custom accounting tools, tax planning, and systems to achieve financial success. They offer cloud-based solutions, client accounting services, startup advisory, tax compliance, and contractor solutions. The company is led by Jay Patel, a qualified Chartered Accountant with over 9 years of experience in the field of Accounting & Finance, Business Process Reviews, Internal Audit, and Forensic audits across sectors like Manufacturing, Event Management, Real Estate, Transmission & power.","['Management Consulting Services', 'Cloud-based Accounting Services', 'Back Office Accounting', 'Accounting & Tax Compliance', 'Start-up Advisory Services', 'Monthly Bookkeeping', 'Contractor Solutions', 'Accounting Services', 'Payment', 'Real-time Accounting Services', 'Voluntary Accounting Services', 'Taxes Consulting', 'Application Advising Services']",Services,Accounting & Bookkeeping Services,Other Accounting Services,"['Financial Services', 'Consulting Services', 'Technology Consulting', 'Management Consulting', 'Compliance Services', 'Market Research Services', 'Business Development Services', 'Health and Safety Consulting', 'Corporate Training Services', 'Corporate Responsibility Services', 'Legal Services', 'Real Estate Services', 'Quality Assurance Services', 'Insurance Services', 'Marketing Services', 'E-Commerce Services', 'Stakeholder Services', 'Software Development Services', 'Strategic Planning Services', 'Data Analysis Services', 'Project Management Services', 'Sports Management Services']","[0.59381807, 0.48801056, 0.48167843, 0.46365926, 0.44442907, 0.40403932, 0.40187788, 0.3974828, 0.39341244, 0.3911721, 0.3846943, 0.3842579, 0.38278666, 0.38206428, 0.37953296, 0.3708899, 0.36588046, 0.35834652, 0.35826075, 0.34980208, 0.34773842, 0.34691298]","{'Financial Services': 0.26551318168640137, 'Consulting Services': 0.3472687005996704, 'Technology Consulting': 0.14067411422729492, 'Management Consulting': 0.7348131537437439, 'Compliance Services': 0.08432918041944504, 'Market Research Services': 0.011351330205798149, 'Business Development Services': 0.019810721278190613, 'Health and Safety Consulting': 0.011381598189473152, 'Corporate Training Services': 0.013952242210507393, 'Corporate Responsibility Services': 0.03386339917778969, 'Legal Services': 0.005762153305113316, 'Real Estate Services': 0.14760851860046387, 'Quality Assurance Services': 0.02950018085539341, 'Insurance Services': 0.017414316534996033, 'Marketing Services': 0.012804330326616764, 'E-Commerce Services': 0.023651335388422012, 'Stakeholder Services': 0.042651236057281494, 'Software Development Services': 0.00930155348032713, 'Strategic Planning Services': 0.021090297028422356, 'Data Analysis Services': 0.026144281029701233, 'Project Management Services': 0.0980190858244896, 'Sports Management Services': 0.028733277693390846}","['Consulting Services', 'Management Consulting']"
"KB Sports (China) Co., Ltd. is a high-tech enterprise that specializes in the research, development, production, and sales of anti-cancer and chemotherapy system drugs. The company has a team of highly qualified research and development personnel, advanced testing equipment, and advanced research and testing equipment. They have independently developed several new drugs that have been brought to the market or are in development. The production scope of their products covers general drugs and cancer drugs, and they have multiple production workshops for raw materials, solid dosage forms, and dosage forms.","['Compound Development', 'Pharmaceutical Research and Development', 'Pharmaceutical Disinfectants', 'Topicals, Compounds, and Pharmaceutical Quality Research', 'Formulation Development', 'Topically or Sub-traced Products', 'Softgels, Adhesives, Tapes, Capsules', 'Topical Treatments', 'Softgel Manufacturing', 'Pharmaceutical Sales', 'Cold-pressing and Water-jetting']",Manufacturing,Pharmaceutical Products,In-Vitro Diagnostic Substance Manufacturing,"['Pharmaceutical Manufacturing', 'Chemical Manufacturing', 'Cosmetic Manufacturing', 'Pesticide Application Services', 'Laboratory Services', 'Confectionery Manufacturing', 'Non-Alcoholic Beverage Manufacturing', 'Pet Food Manufacturing', 'Rubber Manufacturing', 'Bedding Manufacturing', 'Apparel Manufacturing', 'Sports Management Services', 'Health and Safety Consulting', 'Asphalt Production Services', 'Window Treatment Manufacturing', 'Textile Manufacturing Services', 'Carpet Manufacturing Services', 'Seafood Processing Services', 'Food Processing Services', 'Coffee Processing Services', 'Animal Feed Manufacturing', 'Furniture Manufacturing']","[0.6024562, 0.37542558, 0.37076384, 0.36186808, 0.33274126, 0.3274345, 0.3267979, 0.32035542, 0.3052483, 0.29219073, 0.28553385, 0.2835473, 0.26534012, 0.2634906, 0.26164168, 0.25844082, 0.2533335, 0.2516961, 0.25085503, 0.24913426, 0.2471723, 0.24207601]","{'Pharmaceutical Manufacturing': 0.47208356857299805, 'Chemical Manufacturing': 0.6309243440628052, 'Cosmetic Manufacturing': 0.2077186107635498, 'Pesticide Application Services': 0.04889940842986107, 'Laboratory Services': 0.024115029722452164, 'Confectionery Manufacturing': 0.005548667162656784, 'Non-Alcoholic Beverage Manufacturing': 0.06118379160761833, 'Pet Food Manufacturing': 0.00935189239680767, 'Rubber Manufacturing': 0.028860310092568398, 'Bedding Manufacturing': 0.011248930357396603, 'Apparel Manufacturing': 0.009806081652641296, 'Sports Management Services': 0.021328220143914223, 'Health and Safety Consulting': 0.010762598365545273, 'Asphalt Production Services': 0.010094806551933289, 'Window Treatment Manufacturing': 0.037175629287958145, 'Textile Manufacturing Services': 0.019677575677633286, 'Carpet Manufacturing Services': 0.019031614065170288, 'Seafood Processing Services': 0.006995057221502066, 'Food Processing Services': 0.007601425051689148, 'Coffee Processing Services': 0.012187504209578037, 'Animal Feed Manufacturing': 0.009932522661983967, 'Furniture Manufacturing': 0.004240637645125389}","['Pharmaceutical Manufacturing', 'Chemical Manufacturing']"
"New Vichar Sandesh is a company that provides hand sanitizer at affordable rates at the Mrignani Emporium, operated by SLIC. The company aims to prevent the spread of Covid-19 among small businesses. The Chief Minister, Shri Shivaraj Singh Chauhan, recently reviewed the preparations for wheat supply during the Rabi season and discussed proposed wheat supply programs due to the Coronavirus infection. Vardhan Textiles Company donated Rs. 1 crore to the CM Relief Fund for COVID relief work, and HEG Limited donated an amount of one crore Rupees to the PMRRF and provided assistance with food supplies.","['Wheat Supplies Preparation', 'Hand Sanitizer Availability', 'Relief Fund Donations', 'Governmental Organization', 'Textile Donations', 'COVID-19 Prevention Measures']",Manufacturing,"Minerals, Earths & Ores","Kaolin, Clay, and Ceramic and Refractory Minerals Mining","['Food Safety Services', 'Agricultural Equipment Services', 'Millwork Services', 'Veterinary Services', 'Water Treatment Services', 'Septic System Services', 'Textile Manufacturing Services', 'Grain Processing Services', 'Pharmaceutical Manufacturing', 'Food Processing Services', 'Soil Nutrient Application Services', 'Environmental Health Services', 'Veterinary Health Centers', 'Health and Safety Consulting', 'Commercial Irrigation Systems', 'Pesticide Application Services', 'Road Maintenance Services', 'Occupational Health Services', 'Veterinary Clinics', 'Confectionery Manufacturing', 'Corporate Responsibility Services', 'Waste Management Services']","[0.39982533, 0.3830227, 0.37330073, 0.36993468, 0.3665455, 0.35292757, 0.34919447, 0.34673584, 0.34422666, 0.34248847, 0.34024137, 0.3393007, 0.33622837, 0.32804427, 0.32332206, 0.3202682, 0.3127064, 0.30656976, 0.30584782, 0.30324626, 0.30300647, 0.29926088]","{'Food Safety Services': 0.011919728480279446, 'Agricultural Equipment Services': 0.025062253698706627, 'Millwork Services': 0.015346582978963852, 'Veterinary Services': 0.007970139384269714, 'Water Treatment Services': 0.010133467614650726, 'Septic System Services': 0.02491726353764534, 'Textile Manufacturing Services': 0.1437223106622696, 'Grain Processing Services': 0.030008623376488686, 'Pharmaceutical Manufacturing': 0.006632617209106684, 'Food Processing Services': 0.008196397684514523, 'Soil Nutrient Application Services': 0.024634262546896935, 'Environmental Health Services': 0.020170288160443306, 'Veterinary Health Centers': 0.011342484503984451, 'Health and Safety Consulting': 0.031540293246507645, 'Commercial Irrigation Systems': 0.007920568808913231, 'Pesticide Application Services': 0.012438755482435226, 'Road Maintenance Services': 0.010566135868430138, 'Occupational Health Services': 0.023745471611618996, 'Veterinary Clinics': 0.005793339107185602, 'Confectionery Manufacturing': 0.008430752903223038, 'Corporate Responsibility Services': 0.20291708409786224, 'Waste Management Services': 0.009062311612069607}",[]
"The Konotop City District Court of Sumy Oblast is the highest court in Sumy Region, Ukraine. It is responsible for the administration of justice in the region and is one of the courts in Ukraine. The court handles a wide range of legal proceedings, including criminal cases, civil suits, and administrative proceedings. It provides information on the structure of the court, the structure and management of the judges, and the working mode of the judicial system. The Court also offers online broadcasts of court proceedings and provides information for people with disabilities and other mobility-impaired groups. Additionally, the court provides information about the stages of a case, the procedure for reimbursing the costs of copying or printing documents provided to requestors in court, and a list of court cases scheduled for hearing. The Konottop District Court is committed to anti-corruption activities and operates under martial law.","['Public Information Request Services', 'Legal Proceedings', 'Court Administration Services', 'Electronic Form for Citizens Petitions', 'Online Broadcasts of Court Proceedings', 'Fines Judgments', 'Mobility-impaired Services', 'Judicial Organization', 'Information for People with Disabilities', 'Legal Services for The Visually Impaired', 'Court Call Books', 'Free Legal Aid Services', 'Automated Court Documentation System']",Government,Courthouses,Courts,"['Legal Services', 'Compliance Services', 'Crisis Management Services', 'Property Management Services', 'Veterinary Services', 'Fire Protection System Services', 'Public Relations Services', 'Millwork Services', 'Management Consulting', 'Seafood Processing Services', 'Residential Drainage Systems', 'Sports Management Services', 'Testing and Inspection Services', 'Veterinary Clinics', 'Community Engagement Services', 'Consulting Services', 'Street Cleaning Operations', 'Veterinary Health Centers', 'Meat Processing Services', 'Risk Assessment Services', 'Technology Consulting', 'Physical Therapy Services']","[0.358292, 0.25059834, 0.2193796, 0.2162392, 0.20410162, 0.20245038, 0.193945, 0.19225292, 0.19220528, 0.19011469, 0.1892277, 0.18515946, 0.18461698, 0.18392189, 0.1803999, 0.17975658, 0.17938268, 0.17908576, 0.1785867, 0.1783896, 0.1776923, 0.17688873]","{'Legal Services': 0.7526260018348694, 'Compliance Services': 0.09940017759799957, 'Crisis Management Services': 0.11604568362236023, 'Property Management Services': 0.0933392122387886, 'Veterinary Services': 0.019038446247577667, 'Fire Protection System Services': 0.032373905181884766, 'Public Relations Services': 0.37682923674583435, 'Millwork Services': 0.06633524596691132, 'Management Consulting': 0.04154910147190094, 'Seafood Processing Services': 0.04982433840632439, 'Residential Drainage Systems': 0.05073357746005058, 'Sports Management Services': 0.05712178349494934, 'Testing and Inspection Services': 0.09017705917358398, 'Veterinary Clinics': 0.04575375095009804, 'Community Engagement Services': 0.10958988219499588, 'Consulting Services': 0.05782056227326393, 'Street Cleaning Operations': 0.07911626994609833, 'Veterinary Health Centers': 0.04448811709880829, 'Meat Processing Services': 0.05252404510974884, 'Risk Assessment Services': 0.10826800763607025, 'Technology Consulting': 0.04512128606438637, 'Physical Therapy Services': 0.08112489432096481}","['Legal Services', 'Public Relations Services']"
"Mago Indústria is a Brazilian confectionery company that has been in the market for over 30 years. They offer a complete portfolio of high-quality products, including Bicos de Confeitar, Colorants, Forminhas, Ingredients, Powder of Decoration, Flavouring, Bags of Candy, Tools and Accessories, and Sprinkles. The company encourages teachers in the area to teach and disseminate confectionary legacy, motivating dreams. Mago Indústadria is the largest confectioneria company in Brazil and offers a variety of confectioneries, including Forminha Metalizado Prata N.02 Lisa 100un and Forminhe Metalizados Ouro N.05 Lisa 12un. They also provide recipes and information on how to calculate the size of cake for guests.","['Conveying Products', 'Baking Ingredients', 'Cosmetics Manufacturer', 'Candy Bags', 'Conveyor Confections', 'Cake in The Pot', 'Food Delivery', 'Private Label Manufacturing', 'Credit Card Payment', 'Colorant Products', 'Bathroom Facilities', 'Educational Courses', 'Decoration Powdering', 'Tools and Accessories', 'Sustainable Manufacturing', 'Confectionery Sprinkles', 'Confectionery Manufacturing', 'Brand Development Services', 'Personal Care Products Manufacturer', 'Pastry Shop', 'Wheelchair Accessible Entrance']",Manufacturing,Bakeries & Desserts,Nonchocolate Confectionery Manufacturing,"['Confectionery Manufacturing', 'Bakery Production Services', 'Coffee Processing Services', 'Cosmetic Manufacturing', 'Non-Alcoholic Beverage Manufacturing', 'Food Processing Services', 'Stationery Manufacturing', 'Pharmaceutical Manufacturing', 'Pet Food Manufacturing', 'Accessory Manufacturing', 'Marketing Services', 'Chemical Manufacturing', 'Paper Production Services', 'Millwork Services', 'Apparel Manufacturing', 'Textile Manufacturing Services', 'Seafood Processing Services', 'Catering Services', 'Furniture Manufacturing', 'Carpet Manufacturing Services', 'Grain Processing Services', ""Children's Clothing Manufacturing""]","[0.6763687, 0.48274064, 0.4596682, 0.39602223, 0.38285685, 0.37127846, 0.34578055, 0.3393631, 0.33253855, 0.3301026, 0.3205119, 0.32029024, 0.3092293, 0.30736512, 0.2993585, 0.29869318, 0.29516208, 0.2908728, 0.28997546, 0.28665695, 0.28553724, 0.2815826]","{'Confectionery Manufacturing': 0.8023121953010559, 'Bakery Production Services': 0.06481454521417618, 'Coffee Processing Services': 0.026144756004214287, 'Cosmetic Manufacturing': 0.03540671616792679, 'Non-Alcoholic Beverage Manufacturing': 0.16099998354911804, 'Food Processing Services': 0.0546041838824749, 'Stationery Manufacturing': 0.043293219059705734, 'Pharmaceutical Manufacturing': 0.013843435794115067, 'Pet Food Manufacturing': 0.04624147713184357, 'Accessory Manufacturing': 0.09563778340816498, 'Marketing Services': 0.05280393362045288, 'Chemical Manufacturing': 0.03554481267929077, 'Paper Production Services': 0.021716490387916565, 'Millwork Services': 0.04066181555390358, 'Apparel Manufacturing': 0.018446797505021095, 'Textile Manufacturing Services': 0.020051227882504463, 'Seafood Processing Services': 0.01988336443901062, 'Catering Services': 0.019962089136242867, 'Furniture Manufacturing': 0.01274763885885477, 'Carpet Manufacturing Services': 0.023074191063642502, 'Grain Processing Services': 0.04262639954686165, ""Children's Clothing Manufacturing"": 0.02229960821568966}",['Confectionery Manufacturing']
"Kulturaggregat e.V. is a non-profit sociocultural association founded in 2014 by a collective of around 20 artists, cultural workers, and individuals interested in culture. Their goal is to bring more art, subculture, and social discourse into public space. They aim to create a free space for culture and connect people who want to develop their creativity. Their current project, hilda5, is a platform, art room, and laboratory all-in-one, located in the old Art Nouveau house at Hildastraße 5 in Freiburg. It offers about 500 square meters of free spaces for exhibitions, concerts, readings, workshops, and performances by international and local artists, as well as street art projects. In addition to a spacious gallery, hild5 features an elegant stage and the kulturagregat-kinoklub, which is probably the smallest cinema in town.","['Performing Arts Promotion', 'Cultural Events Organization', 'The Art Room', 'Artistic Laboratory', 'Street Art', 'Artistic Performances', 'Vinyl Records', 'Sports Event Management Services', 'Cultural Films', 'Art Exhibitions', 'Film Screenings', 'Cultural Organization', 'Cultural Center', 'Electronic Music Genres', 'Sports Event Organization', 'Art Workshops', 'Art Gallery', 'Used Records', 'Non-profit Socio-cultural Organization', 'Event Hosting Services']",Services,Event Planner Services,"Promoters of Performing Arts, Sports, and Similar Events with Facilities","['Arts Services', 'Interior Design Services', 'Media Production Services', 'Furniture Manufacturing', 'Apartment Renovation Services', 'Commercial Renovation Services', 'Painting Services', 'Stationery Manufacturing', 'Vacant Building Management', 'Event Planning Services', 'Laboratory Services', 'Home Staging Services', 'Marketing Services', 'Brewery Operations', 'Tent Manufacturing Services', 'Catering Services', 'Branding Services', 'Real Estate Services', 'Cabinetry Manufacturing', 'Digital Marketing Services', 'Graphic Design Services', 'Carpet Manufacturing Services']","[0.41732448, 0.3191061, 0.3107946, 0.30472907, 0.28704318, 0.28378016, 0.28086784, 0.27378592, 0.2725051, 0.27063024, 0.2664218, 0.25974682, 0.2591458, 0.2582988, 0.25663042, 0.25472486, 0.25430214, 0.25296527, 0.2527696, 0.25269386, 0.2506621, 0.24874721]","{'Arts Services': 0.2715676724910736, 'Interior Design Services': 0.03734073042869568, 'Media Production Services': 0.07799660414457321, 'Furniture Manufacturing': 0.027356689795851707, 'Apartment Renovation Services': 0.035823192447423935, 'Commercial Renovation Services': 0.03690946847200394, 'Painting Services': 0.05920492112636566, 'Stationery Manufacturing': 0.032653748989105225, 'Vacant Building Management': 0.05992385745048523, 'Event Planning Services': 0.3380614221096039, 'Laboratory Services': 0.08458438515663147, 'Home Staging Services': 0.11730267107486725, 'Marketing Services': 0.11758685857057571, 'Brewery Operations': 0.04212652146816254, 'Tent Manufacturing Services': 0.03008277341723442, 'Catering Services': 0.05607132986187935, 'Branding Services': 0.13731345534324646, 'Real Estate Services': 0.0313720703125, 'Cabinetry Manufacturing': 0.047106266021728516, 'Digital Marketing Services': 0.03791129216551781, 'Graphic Design Services': 0.03435507044196129, 'Carpet Manufacturing Services': 0.02741970308125019}",['Event Planning Services']
"Principled Chiropractic is a healthcare provider located in Lawrenceburg, Indiana, United States. The practice specializes in chiropractic care and family practice medicine.","['Headache and Migraine Chiropractor', 'Health and Wellness Services', 'Sciatica Chiropodists', 'Pregnancy Chiropody', 'Personalized Treatment Plans', 'Chiropractic Care Services']",Services,Chiropractors,Offices of Chiropractors,"['Physical Therapy Services', 'Health Promotion Services', 'Legal Services', 'Health and Safety Consulting', 'Consulting Services', 'Veterinary Clinics', 'Veterinary Health Centers', 'Interior Design Services', 'Insurance Services', 'Medical Gas Installation Services', 'Public Relations Services', 'Ornamental Plant Nurseries', 'Compliance Services', 'Community Engagement Services', 'Property Management Services', 'Training Services', 'Occupational Health Services', 'Real Estate Services', 'Field Welding Services', 'Corporate Training Services', 'Directional Drilling Services', 'Sidewalk Construction Services']","[0.448102, 0.2992919, 0.28419316, 0.27858296, 0.27547362, 0.27080917, 0.2662735, 0.25907895, 0.25098228, 0.24927308, 0.24836858, 0.23865262, 0.23681423, 0.23142262, 0.22927806, 0.22904314, 0.22842312, 0.22450997, 0.22396572, 0.22362983, 0.22115777, 0.22094141]","{'Physical Therapy Services': 0.018377726897597313, 'Health Promotion Services': 0.0554860383272171, 'Legal Services': 0.0021024965681135654, 'Health and Safety Consulting': 0.02215304784476757, 'Consulting Services': 0.09058747440576553, 'Veterinary Clinics': 0.004044233355671167, 'Veterinary Health Centers': 0.003945620264858007, 'Interior Design Services': 0.004644528031349182, 'Insurance Services': 0.005892204120755196, 'Medical Gas Installation Services': 0.0072078099474310875, 'Public Relations Services': 0.004509709309786558, 'Ornamental Plant Nurseries': 0.01070422027260065, 'Compliance Services': 0.007542356848716736, 'Community Engagement Services': 0.019022861495614052, 'Property Management Services': 0.008947030641138554, 'Training Services': 0.01847098022699356, 'Occupational Health Services': 0.013229726813733578, 'Real Estate Services': 0.0032554331701248884, 'Field Welding Services': 0.0028299784753471613, 'Corporate Training Services': 0.006815750151872635, 'Directional Drilling Services': 0.008078589104115963, 'Sidewalk Construction Services': 0.005117054563015699}",[]
"Corsor is a company that specializes in providing high-performance memory modules for gamers and enthusiasts. Their DDR3 memory kits, available in capacities of up to 16GB, are designed to offer excellent performance in overclocking on AMD and Intel platforms. The company offers 1.5V memory modules with 4GB and 8GB modules, running at speeds up to 1600MHz, as well as an 8GB kit with a 4GB module that runs at speeds of up as high as 1866MHz. Prices start at $75 for a single 4GB RAM module and go up to $306 for a top-end 16GB module.","['CPU and RAM Information', '1.5V Memory Modules', 'Website Development Services', 'DDR3 Memory Modules', 'Monitoring Services', 'Web3d Modeling for Web Hosting']",Manufacturing,Electronical Components Retailer,Computer Storage Device Manufacturing,"['Directional Drilling Services', 'Well Drilling Services', 'E-Commerce Services', 'Digital Marketing Services', 'Market Research Services', 'Tank Installation Services', 'Ink Production Services', 'Sand and Gravel Mining', 'Swimming Pool Installation Services', 'Excavation Services', 'Content Creation Services', 'Soap Production Services', 'Software Manufacturing', 'Flooring Installation Services', 'Asphalt Production Services', 'Tile Installation Services', 'Industrial Machinery Installation', 'Commercial Communication Equipment Installation', 'Rubber Manufacturing', 'Online Marketing Services', 'Corporate Responsibility Services', 'Accessory Manufacturing']","[0.22075917, 0.17152154, 0.15531735, 0.15199928, 0.14924237, 0.1479547, 0.14513564, 0.144597, 0.13863738, 0.13701889, 0.13654985, 0.12980887, 0.12710154, 0.12671465, 0.124761276, 0.12383717, 0.12280219, 0.12192471, 0.121181846, 0.12114376, 0.12036353, 0.12014489]","{'Directional Drilling Services': 0.01391017995774746, 'Well Drilling Services': 0.009713253006339073, 'E-Commerce Services': 0.11495690047740936, 'Digital Marketing Services': 0.0614546574652195, 'Market Research Services': 0.09873519837856293, 'Tank Installation Services': 0.03882266953587532, 'Ink Production Services': 0.02590954676270485, 'Sand and Gravel Mining': 0.004028854425996542, 'Swimming Pool Installation Services': 0.010566913522779942, 'Excavation Services': 0.005925764795392752, 'Content Creation Services': 0.13993538916110992, 'Soap Production Services': 0.004623903427273035, 'Software Manufacturing': 0.039835136383771896, 'Flooring Installation Services': 0.0062570772133767605, 'Asphalt Production Services': 0.012706014327704906, 'Tile Installation Services': 0.04106952250003815, 'Industrial Machinery Installation': 0.024906150996685028, 'Commercial Communication Equipment Installation': 0.018990835174918175, 'Rubber Manufacturing': 0.006135402247309685, 'Online Marketing Services': 0.16426248848438263, 'Corporate Responsibility Services': 0.10690980404615402, 'Accessory Manufacturing': 0.11365113407373428}",[]
