description,business_tags,sector,category,niche,candidate_labels,candidate_sim_scores,zero_shot_scores,final_labels
"Solar Gold Dried Fruit is a company that specializes in producing dried fruits, including Mango, pineapple, and banana. They dry the Kent and Ataulfo varieties for their smooth texture and distinctive flavor, and preserve the digestive enzymes by ensuring the fruit never exceeds 35 degrees Celsius during the drying process. Their tropical mix is perfect for travel, lunch-boxes, and camping, and can be used as a replacement for raisins in cooking, salads, baking, and breakfast cereals. The company's products are high in potassium and magnesium, which help maintain stamina for endurance sports like cycling, hiking, and cross-country skiing.","['Dressed Fruits', 'Dried Pineapples', 'Food Retail', 'Food Production', 'Drying Process', 'Tropical Dried Fruits', 'Dried Mangoes']",Manufacturing,Fruit & Vegetable - Markets & Stores,Dried and Dehydrated Food Manufacturing,"['Confectionery Manufacturing', 'Non-Alcoholic Beverage Manufacturing', 'Coffee Processing Services', 'Food Safety Services', 'Agricultural Equipment Services', 'Commercial Irrigation Systems', 'Food Processing Services', 'Soil Nutrient Application Services', 'Canning Services', 'Bakery Production Services', 'Frozen Food Processing', 'Pesticide Application Services', 'Animal Feed Manufacturing', 'Sheet Metal Services', 'Cosmetic Manufacturing', 'Drywall Services', 'Grain Processing Services', 'Sand and Gravel Mining', 'Seed Processing Services', 'Seafood Processing Services', 'General Handyman Services', 'Gardening Services']","[0.32625347, 0.2535988, 0.23265646, 0.22341573, 0.21777062, 0.217212, 0.21473563, 0.21469006, 0.21380213, 0.21059424, 0.20606253, 0.20203245, 0.1974989, 0.19725424, 0.17922689, 0.17367056, 0.17143284, 0.1612111, 0.15887025, 0.15727805, 0.15672606, 0.1543371]","{'Confectionery Manufacturing': 0.0005244652857072651, 'Non-Alcoholic Beverage Manufacturing': 0.004672982729971409, 'Coffee Processing Services': 0.0032673818059265614, 'Food Safety Services': 0.009560609236359596, 'Agricultural Equipment Services': 0.0016788480570539832, 'Commercial Irrigation Systems': 0.00168780074454844, 'Food Processing Services': 0.03632430359721184, 'Soil Nutrient Application Services': 0.0014191324589774013, 'Canning Services': 0.0022697853855788708, 'Bakery Production Services': 0.003818667260929942, 'Frozen Food Processing': 0.00328848697245121, 'Pesticide Application Services': 0.001238780445419252, 'Animal Feed Manufacturing': 0.001126504852436483, 'Sheet Metal Services': 0.0008379137725569308, 'Cosmetic Manufacturing': 0.00046846267650835216, 'Drywall Services': 0.000795729283709079, 'Grain Processing Services': 0.0008043238194659352, 'Sand and Gravel Mining': 0.00036930988426320255, 'Seed Processing Services': 0.002014506608247757, 'Seafood Processing Services': 0.0008547938195988536, 'General Handyman Services': 0.0010349362855777144, 'Gardening Services': 0.0015501342713832855}",[]
"Coma Rico is a restaurant located in Cali, Valle del Cauca, Colombia. It offers various dining options including dine-in, takeout, and delivery services. The establishment is described as casual and cozy, and it is suitable for groups and families with children.","['Cozy Atmosphere', 'Takeout Services', 'Lunch Service', 'Restaurant', 'Bathroom Facilities', 'Dine-in Service', 'Casual Atmosphere']",Services,Restaurants,Full-Service Restaurants,"['Catering Services', 'Coffee Processing Services', 'Confectionery Manufacturing', 'Commercial Construction Services', 'Bakery Production Services', 'Corporate Responsibility Services', 'Seafood Processing Services', 'Food Processing Services', 'Travel Services', 'Veterinary Health Centers', 'Corporate Training Services', 'Canning Services', 'Masonry Construction Services', 'Community Engagement Services', 'Food Safety Services', 'Interior Design Services', 'Commercial Electrical Services', 'Real Estate Services', 'Event Planning Services', 'Commercial Renovation Services', 'Content Creation Services', 'Animal Day Care Services']","[0.25829062, 0.24818556, 0.23444185, 0.22477125, 0.21695039, 0.2015022, 0.19654548, 0.19587414, 0.18498841, 0.17485654, 0.1742694, 0.16436449, 0.15942608, 0.1458838, 0.14337818, 0.14134258, 0.14002916, 0.13662988, 0.13586374, 0.13531291, 0.13502033, 0.1326789]","{'Catering Services': 0.0022197822108864784, 'Coffee Processing Services': 0.0006908758659847081, 'Confectionery Manufacturing': 0.0002467856975272298, 'Commercial Construction Services': 0.0012264172546565533, 'Bakery Production Services': 0.0003950593527406454, 'Corporate Responsibility Services': 0.007510931231081486, 'Seafood Processing Services': 0.0008920817053876817, 'Food Processing Services': 0.0008338611805811524, 'Travel Services': 0.0018943159375339746, 'Veterinary Health Centers': 0.0002870502066798508, 'Corporate Training Services': 0.0013358902651816607, 'Canning Services': 0.002036390593275428, 'Masonry Construction Services': 0.0003776406229007989, 'Community Engagement Services': 0.01020093820989132, 'Food Safety Services': 0.0029942383989691734, 'Interior Design Services': 0.0013457604218274355, 'Commercial Electrical Services': 0.0008400350925512612, 'Real Estate Services': 0.0014635608531534672, 'Event Planning Services': 0.0007243649451993406, 'Commercial Renovation Services': 0.002693078713491559, 'Content Creation Services': 0.006848575547337532, 'Animal Day Care Services': 0.0004100174701306969}",[]
"Gemini Beauty is a company that offers a variety of makeup, skincare, and hair products. Their makeup line includes items such as lip oil, liquid lipstick matte, liquid concealer, facial contour, compact illuminator, powder finisher armor, transparent powder, banana powder, eyeliner pen, eyelash mascara, false eyelashes, face masks, false eyebrow glue, and false eyelash 5D mink. They also offer hair products such as hair brush powder, hair brush drop, hairbrush racket, and Venus Eyeshadow Palette.","['Kits 2 Powder Sponges', 'Facial Cleansing Sponges', 'Compact Illumination', 'Lip Oil', 'Band Of Brothers', 'Hair Powder', 'Face Contour Products', 'Venus Eyeshadow Palette', 'Liquid Concealer', 'Face Masks', 'Mermaid Brushes Kit', 'Eyelash Mascara Extends and Define', 'Ruby Angel', 'Coconut Chamomile Micellar Water', 'Liquid Base', '5D Mink Luxury False Eyelashes', 'Translucent Powder', 'Mermaid Eyeliner Pen', 'My Beauty Tool', 'Black Power Eye Pencil', 'Banana Powder', 'Asu Makeup', 'Powder Finisher Armor', 'Beauty Products Retailer', 'Summer Satin Hat']",Retail,Cosmetics Stores,"Cosmetics, Beauty Supplies, and Perfume Retailers","['Cosmetic Manufacturing', 'Branding Services', 'Spray Painting Services', 'Pet Grooming Services', 'Painting Services', 'Graphic Design Services', 'Marketing Services', 'Online Marketing Services', 'Interior Design Services', 'Carpentry Services', 'Plastic Signage Production', 'Digital Marketing Services', 'Textile Manufacturing Services', 'Advertising Services', 'Stationery Manufacturing', 'Pesticide Application Services', 'Consulting Services', 'Sheet Metal Services', ""Children's Clothing Manufacturing"", 'Market Research Services', 'Apparel Manufacturing', 'Travel Services']","[0.47617936, 0.36479187, 0.30789655, 0.30360907, 0.29702866, 0.29561728, 0.28576264, 0.2779256, 0.2703319, 0.25410062, 0.24860263, 0.23925978, 0.23711114, 0.23670894, 0.23561043, 0.23340821, 0.2326681, 0.23236372, 0.23124558, 0.2262026, 0.22604425, 0.22208442]","{'Cosmetic Manufacturing': 0.7660243511199951, 'Branding Services': 0.0106431283056736, 'Spray Painting Services': 0.0056598796509206295, 'Pet Grooming Services': 0.0018509221263229847, 'Painting Services': 0.00256752478890121, 'Graphic Design Services': 0.0021327612921595573, 'Marketing Services': 0.005671764723956585, 'Online Marketing Services': 0.010261522606015205, 'Interior Design Services': 0.0011595950927585363, 'Carpentry Services': 0.0010242484277114272, 'Plastic Signage Production': 0.0015116451540961862, 'Digital Marketing Services': 0.0050935340113937855, 'Textile Manufacturing Services': 0.0006181733915582299, 'Advertising Services': 0.030093003064393997, 'Stationery Manufacturing': 0.0005178960273042321, 'Pesticide Application Services': 0.0052992720156908035, 'Consulting Services': 0.007688190788030624, 'Sheet Metal Services': 0.0004708664782810956, ""Children's Clothing Manufacturing"": 0.0005560122081078589, 'Market Research Services': 0.019189808517694473, 'Apparel Manufacturing': 0.0010218042880296707, 'Travel Services': 0.0029049173463135958}",['Cosmetic Manufacturing']
"SellerGroup is a company that specializes in promotional and office products. They offer unique office solutions and customized furniture designs for office spaces, including desks, chairs, and conference tables. They also provide ergonomic solutions for a better work environment with their ErgoDesk and CleanDesk products. SellerOffice develops and sells unique solutions for office workspaces, while ActiveOffice offers special products for creating an active working environment. Additionally, they provide information and advice on office design.","['Office Furniture Design and Manufacturing', 'Workplace Solutions', 'Hygiene Products', 'Promotional Products with Logos', 'Desk Cleaning', 'Branding Services', 'Branding Enhancement', 'Conference Tables']",Manufacturing,Office Furniture,Wood Office Furniture Manufacturing,"['Furniture Manufacturing', 'Carpet Manufacturing Services', 'Paper Production Services', 'Accessory Manufacturing', 'Stationery Manufacturing', 'Cabinetry Manufacturing', 'Marketing Services', 'Interior Design Services', 'Branding Services', 'Wood Product Manufacturing', 'Online Marketing Services', 'E-Commerce Services', 'General Handyman Services', 'Carpentry Services', 'Painting Services', 'Real Estate Services', 'Commercial Renovation Services', 'Home Staging Services', 'Business Development Services', 'Livestock Dealer Services', 'Ink Production Services', 'Textile Manufacturing Services']","[0.5342393, 0.44529438, 0.42043927, 0.41742375, 0.408723, 0.39798313, 0.39521325, 0.3908407, 0.37420547, 0.3722044, 0.3711942, 0.3661993, 0.3645881, 0.36420822, 0.3633082, 0.36237234, 0.36024553, 0.36020797, 0.35979247, 0.35744065, 0.35695556, 0.35630727]","{'Furniture Manufacturing': 0.7082242965698242, 'Carpet Manufacturing Services': 0.0003090432146564126, 'Paper Production Services': 0.001822623424232006, 'Accessory Manufacturing': 0.017420435324311256, 'Stationery Manufacturing': 0.000697658455464989, 'Cabinetry Manufacturing': 0.0004770041850861162, 'Marketing Services': 0.14408037066459656, 'Interior Design Services': 0.009421981871128082, 'Branding Services': 0.6531810164451599, 'Wood Product Manufacturing': 0.7851877212524414, 'Online Marketing Services': 0.03134392946958542, 'E-Commerce Services': 0.042800478637218475, 'General Handyman Services': 0.00047811761032789946, 'Carpentry Services': 0.0009629192063584924, 'Painting Services': 0.002112619113177061, 'Real Estate Services': 0.00502406619489193, 'Commercial Renovation Services': 0.024606237187981606, 'Home Staging Services': 0.002356134820729494, 'Business Development Services': 0.05024687200784683, 'Livestock Dealer Services': 0.0019412293331697583, 'Ink Production Services': 0.038236748427152634, 'Textile Manufacturing Services': 0.0002639360027387738}","['Furniture Manufacturing', 'Branding Services', 'Wood Product Manufacturing']"
"Ural Metallurgical Company is a production group that specializes in mechanical processing of metal, including non-ferrous metallurgy and forging manufacturing. They are also one of the largest metal traders in the Siberian Ural region. The company offers a wide range of metalworking services such as turning, milling, and high-precision machining on equipment with numerical control. They maintain a stock of metal for production of ingots weighing up to 250 kg and can manufacture ingots using customer materials. The customer's metal will only be accepted if there is a certificate by manufacturer marked ""for hot processing"" which can be put into production after receiving input control. The main suppliers of metal are JSC ""Elektrostal"", JSC “Izhstal” and Mechel, Serov Metallurgical Plant (Jsc), Zlatoust Metalworking Factory.","['Ferrous Metallurgy Services', 'Obtaining Blanks', 'Metal Products', 'Metal Trading Services', 'Plasma Cutting', 'Calibrated Circles', 'Titanium Alloy', 'Metal Rivets', 'Advanced Numerical Control Equipment', 'Forging Manufacturing Services', 'Metal Bushings', 'Serial Production and Testing', 'Stripe', 'Carbon Steels', 'Structure Creation', 'Self Tapping Screw', 'Equipment Manufacturer', 'Lathe Processing Services', 'Design Documentation', 'Round G/K', 'Metal Sheet Reinforcement Solutions', 'Wire', 'Metal Washers', 'Technology Elaboration', 'Stainless Steel Forgings', 'Aluminum', 'Paper Tape', 'Precision Machining']",Manufacturing,Forging & Metal Stampings,Iron and Steel Forging,"['Sheet Metal Services', 'Chemical Manufacturing', 'Grain Processing Services', 'Plastic Manufacturing', 'Welding Services', 'Pallet Manufacturing', 'Textile Manufacturing Services', 'Non-Structural Steel Fabrication', 'Bedding Manufacturing', 'Industrial Plumbing Services', 'Millwork Services', 'Furniture Manufacturing', 'Field Welding Services', 'Gas Manufacturing Services', 'Trim Manufacturing', 'Rubber Manufacturing', 'Cosmetic Manufacturing', 'Accessory Manufacturing', 'Wood Product Manufacturing', 'Apparel Manufacturing', 'Cabinetry Manufacturing', 'Industrial Machinery Installation']","[0.5283848, 0.4857927, 0.4262165, 0.4259677, 0.42513797, 0.4102844, 0.4025147, 0.39982045, 0.399438, 0.39587623, 0.39578027, 0.39234585, 0.39156008, 0.3869038, 0.3852082, 0.38420868, 0.3745051, 0.37386352, 0.3659531, 0.3652675, 0.36241776, 0.34949476]","{'Sheet Metal Services': 0.37575897574424744, 'Chemical Manufacturing': 0.0029945792630314827, 'Grain Processing Services': 0.005900081712752581, 'Plastic Manufacturing': 0.007680159993469715, 'Welding Services': 0.008845489472150803, 'Pallet Manufacturing': 0.03193570673465729, 'Textile Manufacturing Services': 0.0012868184130638838, 'Non-Structural Steel Fabrication': 0.3064965009689331, 'Bedding Manufacturing': 0.0435866080224514, 'Industrial Plumbing Services': 0.0014313393039628863, 'Millwork Services': 0.17557744681835175, 'Furniture Manufacturing': 0.024936402216553688, 'Field Welding Services': 0.012121344916522503, 'Gas Manufacturing Services': 0.005216850433498621, 'Trim Manufacturing': 0.16374951601028442, 'Rubber Manufacturing': 0.01322078425437212, 'Cosmetic Manufacturing': 0.007277111988514662, 'Accessory Manufacturing': 0.08722060173749924, 'Wood Product Manufacturing': 0.0112122418358922, 'Apparel Manufacturing': 0.008993992581963539, 'Cabinetry Manufacturing': 0.0217996034771204, 'Industrial Machinery Installation': 0.16982752084732056}","['Sheet Metal Services', 'Non-Structural Steel Fabrication']"
"Tiga Putra Farm is a cattle farm located in Sidoarjo, East Java, Indonesia.","['Cattle Breeding and Raising Services', 'Agriculture']",Wholesale,Livestock & Animal Raising,Livestock Merchant Wholesalers,"['Livestock Dealer Services', 'Agricultural Equipment Services', 'Grain Processing Services', 'Animal Feed Manufacturing', 'Dairy Production Services', 'Agricultural Machinery Installation', 'Meat Processing Services', 'Timber Harvesting Operations', 'Ornamental Plant Nurseries', 'Food Processing Services', 'Seafood Processing Services', 'Tent Manufacturing Services', 'Grain Handling Machinery Installation', 'Textile Manufacturing Services', 'Pet Food Manufacturing', 'Fishing and Hunting Services', 'Veterinary Health Centers', 'Gardening Services', 'Pesticide Application Services', 'Veterinary Clinics', 'Rope Production Services', 'Fencing Construction Services']","[0.4423161, 0.39005587, 0.3583777, 0.34767756, 0.34579107, 0.32802206, 0.3152634, 0.31399143, 0.3131824, 0.2921241, 0.29200092, 0.28810093, 0.27869236, 0.27529788, 0.27364218, 0.25909236, 0.2574472, 0.2513658, 0.25053552, 0.2498138, 0.24925406, 0.24833491]","{'Livestock Dealer Services': 0.013782832771539688, 'Agricultural Equipment Services': 0.0002565658651292324, 'Grain Processing Services': 0.00013224380381871015, 'Animal Feed Manufacturing': 0.00034317930112592876, 'Dairy Production Services': 0.00022053756401874125, 'Agricultural Machinery Installation': 0.00015251532022375613, 'Meat Processing Services': 0.0003584200458135456, 'Timber Harvesting Operations': 7.281625585164875e-05, 'Ornamental Plant Nurseries': 0.00010840015602298081, 'Food Processing Services': 0.00016325742763001472, 'Seafood Processing Services': 0.00011601274309214205, 'Tent Manufacturing Services': 0.0001052484440151602, 'Grain Handling Machinery Installation': 0.00010635046055540442, 'Textile Manufacturing Services': 7.386923243757337e-05, 'Pet Food Manufacturing': 9.504326590104029e-05, 'Fishing and Hunting Services': 9.477008279645815e-05, 'Veterinary Health Centers': 0.00022615549096371979, 'Gardening Services': 0.00013387161015998572, 'Pesticide Application Services': 0.00022159756917972118, 'Veterinary Clinics': 0.00012052430247422308, 'Rope Production Services': 0.00012437946861609817, 'Fencing Construction Services': 9.463056630920619e-05}",[]
"Suffolk Firewood & Arborsculpture is a carpentry company located in Martlehsam that offers a range of high-quality services including kitchen fittings, joinery, furniture repair and reassembly, wood wall panelling, and windows and doors. They specialize in bespoke wood designs and ideas, and offer custom windows and door crafting at an affordable price. The company prides itself on providing excellent customer service from start to finish.","['Hardwood Firewood Supplier', 'Carpentry Works']",Retail,Firewood Supplier,Fuel Dealers,"['Wood Product Manufacturing', 'Timber Harvesting Operations', 'Carpentry Services', 'Furniture Manufacturing', 'Cabinetry Manufacturing', 'Millwork Services', 'Rope Production Services', 'Welding Services', 'Insulation Services', 'Fishing and Hunting Services', 'Fire Safety Equipment Services', 'Sheet Metal Services', 'Field Welding Services', 'Window and Door Manufacturing', 'General Handyman Services', 'Bedding Manufacturing', 'Agricultural Equipment Services', 'General Snow Removal Services', 'Pallet Manufacturing', 'Trim Manufacturing', 'Textile Manufacturing Services', 'Masonry Construction Services']","[0.59551084, 0.5383811, 0.51770544, 0.4917095, 0.48478866, 0.44156694, 0.41736287, 0.39820734, 0.3966277, 0.3962736, 0.39412278, 0.38930678, 0.3808946, 0.3726548, 0.37014025, 0.36927307, 0.36841002, 0.3641855, 0.35878807, 0.3553506, 0.3523429, 0.34828377]","{'Wood Product Manufacturing': 0.5151011347770691, 'Timber Harvesting Operations': 0.002133408561348915, 'Carpentry Services': 0.9462106823921204, 'Furniture Manufacturing': 0.0383131206035614, 'Cabinetry Manufacturing': 0.010245870798826218, 'Millwork Services': 0.014693240635097027, 'Rope Production Services': 0.0015685432590544224, 'Welding Services': 0.002053717151284218, 'Insulation Services': 0.0078100902028381824, 'Fishing and Hunting Services': 0.0007155644125305116, 'Fire Safety Equipment Services': 0.012099246494472027, 'Sheet Metal Services': 0.0004413963761180639, 'Field Welding Services': 0.001046698191203177, 'Window and Door Manufacturing': 0.508539080619812, 'General Handyman Services': 0.001485339249484241, 'Bedding Manufacturing': 0.0031980236526578665, 'Agricultural Equipment Services': 0.001656469190493226, 'General Snow Removal Services': 0.001129534444771707, 'Pallet Manufacturing': 0.0016194969648495317, 'Trim Manufacturing': 0.004631283693015575, 'Textile Manufacturing Services': 0.00047943030949682, 'Masonry Construction Services': 0.0019267668249085546}","['Wood Product Manufacturing', 'Carpentry Services', 'Window and Door Manufacturing']"
"Tobaccotoday is a full-service marketing and advertising agency that has been partnering with clients for over 10 years to help them achieve their business goals and keep their customers satisfied. They offer a range of services, including internet marketing consulting and traditional marketing consulting, as well as designing and implementing various forms of marketing collateral. With a proven track record of helping companies find the most effective advertising channels for their products or services, Tobaccottoday can assist in determining the best ways to invest marketing dollars to reach your audience. Whether you need an internet marketing consultant or want to revamp your marketing approach, Tobacco Today is here to assist.","['Domain Name Sales Services', 'Domain Registration Services']",Wholesale,Tobacco,Tobacco Product and Electronic Cigarette Merchant Wholesalers,"['Online Marketing Services', 'Marketing Services', 'Digital Marketing Services', 'Advertising Services', 'Market Research Services', 'Branding Services', 'Real Estate Services', 'Consulting Services', 'Health Promotion Services', 'Technology Consulting', 'Business Development Services', 'Livestock Dealer Services', 'Financial Services', 'Pet Grooming Services', 'E-Commerce Services', 'Travel Services', 'Paper Production Services', 'Management Consulting', 'Insurance Services', 'Confectionery Manufacturing', 'Health and Safety Consulting', 'Pesticide Application Services']","[0.4977662, 0.4974032, 0.4874481, 0.4608232, 0.45425177, 0.41287264, 0.37156278, 0.37079105, 0.3680163, 0.3656845, 0.3477637, 0.34335026, 0.34241247, 0.33938053, 0.33527303, 0.33091217, 0.3301036, 0.32601306, 0.32565826, 0.31944138, 0.31895268, 0.3175028]","{'Online Marketing Services': 0.876813530921936, 'Marketing Services': 0.8307322263717651, 'Digital Marketing Services': 0.4884984493255615, 'Advertising Services': 0.37837257981300354, 'Market Research Services': 0.016628187149763107, 'Branding Services': 0.23720471560955048, 'Real Estate Services': 0.0029053729958832264, 'Consulting Services': 0.7844826579093933, 'Health Promotion Services': 0.00727367727085948, 'Technology Consulting': 0.12395978718996048, 'Business Development Services': 0.2522165775299072, 'Livestock Dealer Services': 0.0008312916033901274, 'Financial Services': 0.003675154410302639, 'Pet Grooming Services': 0.004509161226451397, 'E-Commerce Services': 0.4210103452205658, 'Travel Services': 0.004340407904237509, 'Paper Production Services': 0.002819251734763384, 'Management Consulting': 0.2352575808763504, 'Insurance Services': 0.001974608516320586, 'Confectionery Manufacturing': 0.011649081483483315, 'Health and Safety Consulting': 0.017868084833025932, 'Pesticide Application Services': 0.004281344823539257}","['Online Marketing Services', 'Marketing Services', 'Digital Marketing Services', 'Advertising Services', 'Consulting Services', 'E-Commerce Services']"
"The Bingsu Hub is an ice cream shop located in Bang Khen, Bangkok, Thailand.","['In-store Pickup', 'Takeout Services', 'Dine-in Options', 'Ice Cream and Frozen Dessert Manufacturing']",Manufacturing,Ice Cream,Ice Cream and Frozen Dessert Manufacturing,"['Business Development Services', 'Confectionery Manufacturing', 'Coffee Processing Services', 'Marketing Services', 'Online Marketing Services', 'Ice Production Services', 'Seafood Processing Services', 'Catering Services', 'Market Research Services', 'Digital Marketing Services', 'Food Processing Services', 'Advertising Services', 'Travel Services', 'SEO Services', 'Bakery Production Services', 'Event Planning Services', 'General Snow Removal Services', 'E-Commerce Services', 'Pet Grooming Services', 'Commercial Construction Services', 'Carpentry Services', 'Strategic Planning Services']","[0.31788233, 0.31174368, 0.31054398, 0.30791128, 0.2977762, 0.29123572, 0.28950614, 0.28634086, 0.27927348, 0.27572337, 0.2739011, 0.27298874, 0.26977646, 0.2689373, 0.26525986, 0.26451567, 0.2598001, 0.2525589, 0.24859041, 0.24728641, 0.22898847, 0.22497454]","{'Business Development Services': 0.0009635501191951334, 'Confectionery Manufacturing': 0.0002556211256887764, 'Coffee Processing Services': 0.00011638549040071666, 'Marketing Services': 0.00046833412488922477, 'Online Marketing Services': 0.00024191546253859997, 'Ice Production Services': 0.01100745890289545, 'Seafood Processing Services': 9.428996418137103e-05, 'Catering Services': 0.0006897898274473846, 'Market Research Services': 0.000244828755967319, 'Digital Marketing Services': 0.00023347481328528374, 'Food Processing Services': 0.0006221964722499251, 'Advertising Services': 0.00038207636680454016, 'Travel Services': 0.0002756051835604012, 'SEO Services': 0.0005013024201616645, 'Bakery Production Services': 0.00021040764113422483, 'Event Planning Services': 0.00011621788871707395, 'General Snow Removal Services': 9.342186967842281e-05, 'E-Commerce Services': 0.0005130299832671881, 'Pet Grooming Services': 0.00011893908958882093, 'Commercial Construction Services': 0.00018790230387821794, 'Carpentry Services': 8.270260150311515e-05, 'Strategic Planning Services': 0.0002058367244899273}",[]
The company specializes in the professional installation of home safety devices and detectors.,[],Services,"Alarms, Surveillance & Security Systems",Security Guards and Patrol Services,"['Fire Safety Equipment Services', 'Alarm Installation Services', 'Fire Protection System Services', 'Health and Safety Consulting', 'Fencing Construction Services', 'General Handyman Services', 'Property Management Services', 'Insurance Services', 'Pet Grooming Services', 'Compliance Services', 'Testing and Inspection Services', 'Real Estate Services', 'Marketing Services', 'Waterproofing Services', 'Insulation Services', 'Commercial Construction Services', 'Interior Design Services', 'Market Research Services', 'Food Safety Services', 'Consulting Services', 'Residential Electrical Services', 'Road Maintenance Services']","[0.57015, 0.5509454, 0.5305664, 0.5187496, 0.51360524, 0.51124597, 0.5090625, 0.5005427, 0.49954653, 0.4975053, 0.49037036, 0.47770602, 0.47209314, 0.4656762, 0.4643188, 0.4620531, 0.45194593, 0.44808495, 0.44423598, 0.44370347, 0.44321987, 0.43692544]","{'Fire Safety Equipment Services': 0.02282683178782463, 'Alarm Installation Services': 0.01329871453344822, 'Fire Protection System Services': 0.012178597040474415, 'Health and Safety Consulting': 0.0006211422150954604, 'Fencing Construction Services': 0.0008854188490658998, 'General Handyman Services': 0.0002603832399472594, 'Property Management Services': 0.00045601598685607314, 'Insurance Services': 0.00019002750923391432, 'Pet Grooming Services': 0.0001372259866911918, 'Compliance Services': 0.0008785973186604679, 'Testing and Inspection Services': 0.0006689470610581338, 'Real Estate Services': 0.00015801965491846204, 'Marketing Services': 0.00018146407091990113, 'Waterproofing Services': 0.00020103958377148956, 'Insulation Services': 0.00036625040229409933, 'Commercial Construction Services': 0.000218296074308455, 'Interior Design Services': 0.00014653042308054864, 'Market Research Services': 0.00019118636555504054, 'Food Safety Services': 0.00015813412028364837, 'Consulting Services': 0.0006647678092122078, 'Residential Electrical Services': 0.003951826132833958, 'Road Maintenance Services': 0.00011123727745143697}",[]
"Grupo Rimag is a company consisting of three pillars: Rimag Importaciones S.A, Dimo de Alajuela SA, and Richo import-export SA. They specialize in selling quality products and maintaining long-term partnerships with suppliers and customers. With extensive knowledge of the market, they offer competitive value propositions and professionalize their sales force. The company is known for its excellent customer service and commitment to customer satisfaction. Black & Decker, a subsidiary of Grupo Rimlag, is a leading producer of home appliances, including ironing boards, oven toasters, portable mixers, coffee makers, and hair dryers. Remington, another subsidiary, introduced the first electric shaver in 1937 and continues to innovate with unique products.","['Importing and Distributing', 'Continental Appliances', 'Small Appliances Distribution', 'Black & Decker Appliances', 'Hamilton Beach Small Appliences', 'Precision Trading Corp. Small Appliques']",Wholesale,Appliance Stores,"Household Appliances, Electric Housewares, and Consumer Electronics Merchant Wholesalers","['Commercial Electrical Services', 'Pet Grooming Services', 'Residential Electrical Services', 'General Handyman Services', 'Agricultural Equipment Services', 'Accessory Manufacturing', 'Trim Manufacturing', 'Sheet Metal Services', 'Welding Services', 'Furniture Manufacturing', 'Confectionery Manufacturing', 'Wood Product Manufacturing', 'Fire Safety Equipment Services', 'Carpet Manufacturing Services', 'Market Research Services', 'Drywall Services', 'Electric Line Construction', 'Cosmetic Manufacturing', 'Industrial Machinery Installation', 'Commercial Plumbing Services', 'Industrial Plumbing Services', 'Carpentry Services']","[0.35212234, 0.3329026, 0.33245254, 0.32690603, 0.32482412, 0.3200458, 0.31887698, 0.3083148, 0.28380066, 0.26675615, 0.25737116, 0.253815, 0.25119162, 0.24853718, 0.24394014, 0.24351437, 0.24337602, 0.24333079, 0.24262479, 0.24226736, 0.24135193, 0.23984003]","{'Commercial Electrical Services': 0.0082151610404253, 'Pet Grooming Services': 0.03221273422241211, 'Residential Electrical Services': 0.036773279309272766, 'General Handyman Services': 0.0046431031078100204, 'Agricultural Equipment Services': 0.008506524376571178, 'Accessory Manufacturing': 0.11710972338914871, 'Trim Manufacturing': 0.015469052828848362, 'Sheet Metal Services': 0.007243111729621887, 'Welding Services': 0.009403370320796967, 'Furniture Manufacturing': 0.007107527460902929, 'Confectionery Manufacturing': 0.003006396349519491, 'Wood Product Manufacturing': 0.023457961156964302, 'Fire Safety Equipment Services': 0.032562918961048126, 'Carpet Manufacturing Services': 0.005796263925731182, 'Market Research Services': 0.008233550935983658, 'Drywall Services': 0.010847695171833038, 'Electric Line Construction': 0.08540255576372147, 'Cosmetic Manufacturing': 0.0066347443498671055, 'Industrial Machinery Installation': 0.025935407727956772, 'Commercial Plumbing Services': 0.003352909116074443, 'Industrial Plumbing Services': 0.0048371488228440285, 'Carpentry Services': 0.007617097347974777}",[]
