description,business_tags,sector,category,niche,candidate_labels,candidate_sim_scores,zero_shot_scores,final_labels
"Solar Gold Dried Fruit is a company that specializes in producing dried fruits, including Mango, pineapple, and banana. They dry the Kent and Ataulfo varieties for their smooth texture and distinctive flavor, and preserve the digestive enzymes by ensuring the fruit never exceeds 35 degrees Celsius during the drying process. Their tropical mix is perfect for travel, lunch-boxes, and camping, and can be used as a replacement for raisins in cooking, salads, baking, and breakfast cereals. The company's products are high in potassium and magnesium, which help maintain stamina for endurance sports like cycling, hiking, and cross-country skiing.","['Dressed Fruits', 'Dried Pineapples', 'Food Retail', 'Food Production', 'Drying Process', 'Tropical Dried Fruits', 'Dried Mangoes']",Manufacturing,Fruit & Vegetable - Markets & Stores,Dried and Dehydrated Food Manufacturing,"['Confectionery Manufacturing', 'Non-Alcoholic Beverage Manufacturing', 'Coffee Processing Services', 'Food Safety Services', 'Canning Services', 'Food Processing Services', 'Agricultural Equipment Services', 'Commercial Irrigation Systems', 'Bakery Production Services', 'Frozen Food Processing', 'Soil Nutrient Application Services', 'Pesticide Application Services', 'Animal Feed Manufacturing', 'Sheet Metal Services', 'Cosmetic Manufacturing', 'Drywall Services', 'Grain Processing Services', 'Seafood Processing Services', 'Seed Processing Services', 'Sand and Gravel Mining', ""Children's Clothing Manufacturing"", 'General Handyman Services']","[0.33238506, 0.25868708, 0.2405692, 0.22666718, 0.22349069, 0.22299525, 0.22292909, 0.21757519, 0.21520045, 0.21449086, 0.21380514, 0.2095136, 0.19829372, 0.19778603, 0.18667057, 0.18109469, 0.17689306, 0.16889647, 0.16486153, 0.16233599, 0.15949452, 0.15931539]","{'Confectionery Manufacturing': 0.09653235226869583, 'Non-Alcoholic Beverage Manufacturing': 0.0786137580871582, 'Coffee Processing Services': 0.011147428303956985, 'Food Safety Services': 0.013020864687860012, 'Canning Services': 0.047139972448349, 'Food Processing Services': 0.32926762104034424, 'Agricultural Equipment Services': 0.00857460405677557, 'Commercial Irrigation Systems': 0.00593543192371726, 'Bakery Production Services': 0.01979348435997963, 'Frozen Food Processing': 0.01297535840421915, 'Soil Nutrient Application Services': 0.009516406804323196, 'Pesticide Application Services': 0.004338740836828947, 'Animal Feed Manufacturing': 0.009210336022078991, 'Sheet Metal Services': 0.005673657637089491, 'Cosmetic Manufacturing': 0.015366984531283379, 'Drywall Services': 0.005438547115772963, 'Grain Processing Services': 0.006013486534357071, 'Seafood Processing Services': 0.00481494702398777, 'Seed Processing Services': 0.00883595459163189, 'Sand and Gravel Mining': 0.00251708272844553, ""Children's Clothing Manufacturing"": 0.017960604280233383, 'General Handyman Services': 0.008462183177471161}",['Food Processing Services']
"Coma Rico is a restaurant located in Cali, Valle del Cauca, Colombia. It offers various dining options including dine-in, takeout, and delivery services. The establishment is described as casual and cozy, and it is suitable for groups and families with children.","['Cozy Atmosphere', 'Takeout Services', 'Lunch Service', 'Restaurant', 'Bathroom Facilities', 'Dine-in Service', 'Casual Atmosphere']",Services,Restaurants,Full-Service Restaurants,"['Catering Services', 'Coffee Processing Services', 'Confectionery Manufacturing', 'Commercial Construction Services', 'Bakery Production Services', 'Corporate Responsibility Services', 'Food Processing Services', 'Seafood Processing Services', 'Travel Services', 'Veterinary Health Centers', 'Corporate Training Services', 'Canning Services', 'Masonry Construction Services', 'Food Safety Services', 'Community Engagement Services', 'Interior Design Services', 'Commercial Electrical Services', 'Real Estate Services', 'Non-Alcoholic Beverage Manufacturing', 'Content Creation Services', 'Commercial Renovation Services', 'Event Planning Services']","[0.25707835, 0.24985522, 0.23797347, 0.22678445, 0.21868598, 0.20297197, 0.19809355, 0.1950092, 0.18554449, 0.1765941, 0.17338797, 0.16386937, 0.1588611, 0.14552228, 0.14511758, 0.14147101, 0.14126036, 0.13964336, 0.1360666, 0.1359836, 0.13595127, 0.1339658]","{'Catering Services': 0.41173696517944336, 'Coffee Processing Services': 0.03400349244475365, 'Confectionery Manufacturing': 0.007273977156728506, 'Commercial Construction Services': 0.029723921790719032, 'Bakery Production Services': 0.015301701612770557, 'Corporate Responsibility Services': 0.07195530831813812, 'Food Processing Services': 0.06623532623052597, 'Seafood Processing Services': 0.06132820248603821, 'Travel Services': 0.04792438820004463, 'Veterinary Health Centers': 0.009437335655093193, 'Corporate Training Services': 0.04067416116595268, 'Canning Services': 0.01995672471821308, 'Masonry Construction Services': 0.022194284945726395, 'Food Safety Services': 0.040473006665706635, 'Community Engagement Services': 0.11787395179271698, 'Interior Design Services': 0.031923845410346985, 'Commercial Electrical Services': 0.04912938177585602, 'Real Estate Services': 0.013751721009612083, 'Non-Alcoholic Beverage Manufacturing': 0.02764730155467987, 'Content Creation Services': 0.030175194144248962, 'Commercial Renovation Services': 0.034315939992666245, 'Event Planning Services': 0.04824463650584221}",['Catering Services']
"Gemini Beauty is a company that offers a variety of makeup, skincare, and hair products. Their makeup line includes items such as lip oil, liquid lipstick matte, liquid concealer, facial contour, compact illuminator, powder finisher armor, transparent powder, banana powder, eyeliner pen, eyelash mascara, false eyelashes, face masks, false eyebrow glue, and false eyelash 5D mink. They also offer hair products such as hair brush powder, hair brush drop, hairbrush racket, and Venus Eyeshadow Palette.","['Kits 2 Powder Sponges', 'Facial Cleansing Sponges', 'Compact Illumination', 'Lip Oil', 'Hair Powder', 'Face Contour Products', 'Venus Eyeshadow Palette', 'Liquid Concealer', 'Face Masks', 'Mermaid Brushes Kit', 'Eyelash Mascara Extends and Define', 'Ruby Angel', 'Coconut Chamomile Micellar Water', 'Liquid Base', '5D Mink Luxury False Eyelashes', 'Translucent Powder', 'Mermaid Eyeliner Pen', 'My Beauty Tool', 'Black Power Eye Pencil', 'Banana Powder', 'Asu Makeup', 'Powder Finisher Armor', 'Beauty Products Retailer', 'Summer Satin Hat']",Retail,Cosmetics Stores,"Cosmetics, Beauty Supplies, and Perfume Retailers","['Cosmetic Manufacturing', 'Branding Services', 'Pet Grooming Services', 'Spray Painting Services', 'Graphic Design Services', 'Painting Services', 'Marketing Services', 'Online Marketing Services', 'Interior Design Services', 'Carpentry Services', 'Digital Marketing Services', 'Plastic Signage Production', 'Textile Manufacturing Services', 'Advertising Services', 'Pesticide Application Services', 'Consulting Services', 'Stationery Manufacturing', 'Market Research Services', 'Sheet Metal Services', ""Children's Clothing Manufacturing"", 'Apparel Manufacturing', 'Commercial Renovation Services']","[0.4836005, 0.36509514, 0.30754346, 0.30312186, 0.29836792, 0.29473376, 0.29273757, 0.2850594, 0.27486917, 0.25814748, 0.24562815, 0.24557713, 0.24353087, 0.23977777, 0.23861268, 0.23588909, 0.23474658, 0.23306136, 0.2310306, 0.23026118, 0.2296991, 0.22708404]","{'Cosmetic Manufacturing': 0.24996282160282135, 'Branding Services': 0.113505519926548, 'Pet Grooming Services': 0.0073565649800002575, 'Spray Painting Services': 0.017574099823832512, 'Graphic Design Services': 0.008391693234443665, 'Painting Services': 0.015491930767893791, 'Marketing Services': 0.10882211476564407, 'Online Marketing Services': 0.023531107231974602, 'Interior Design Services': 0.00909273698925972, 'Carpentry Services': 0.007046870421618223, 'Digital Marketing Services': 0.010978945530951023, 'Plastic Signage Production': 0.039914533495903015, 'Textile Manufacturing Services': 0.007821724750101566, 'Advertising Services': 0.08366548269987106, 'Pesticide Application Services': 0.008771611377596855, 'Consulting Services': 0.01026503462344408, 'Stationery Manufacturing': 0.005988279823213816, 'Market Research Services': 0.011112641543149948, 'Sheet Metal Services': 0.007531449664384127, ""Children's Clothing Manufacturing"": 0.007745678070932627, 'Apparel Manufacturing': 0.014114322140812874, 'Commercial Renovation Services': 0.004668896552175283}",[]
"SellerGroup is a company that specializes in promotional and office products. They offer unique office solutions and customized furniture designs for office spaces, including desks, chairs, and conference tables. They also provide ergonomic solutions for a better work environment with their ErgoDesk and CleanDesk products. SellerOffice develops and sells unique solutions for office workspaces, while ActiveOffice offers special products for creating an active working environment. Additionally, they provide information and advice on office design.","['Office Furniture Design and Manufacturing', 'Workplace Solutions', 'Hygiene Products', 'Promotional Products with Logos', 'Desk Cleaning', 'Branding Services', 'Branding Enhancement', 'Conference Tables']",Manufacturing,Office Furniture,Wood Office Furniture Manufacturing,"['Furniture Manufacturing', 'Carpet Manufacturing Services', 'Accessory Manufacturing', 'Cabinetry Manufacturing', 'Stationery Manufacturing', 'Paper Production Services', 'Wood Product Manufacturing', 'Interior Design Services', 'Marketing Services', 'Carpentry Services', 'Textile Manufacturing Services', 'Branding Services', 'Commercial Renovation Services', 'Cosmetic Manufacturing', 'General Handyman Services', 'Painting Services', 'Tent Manufacturing Services', 'Home Staging Services', 'Drywall Services', 'Online Marketing Services', 'Graphic Design Services', 'Window and Door Manufacturing']","[0.5933636, 0.4708303, 0.45095083, 0.44836017, 0.44247922, 0.4419037, 0.4171182, 0.40740067, 0.40592152, 0.3916612, 0.38415328, 0.3840927, 0.38302377, 0.379002, 0.37801617, 0.3748709, 0.37269014, 0.3722344, 0.37043273, 0.37034208, 0.36947507, 0.36690325]","{'Furniture Manufacturing': 0.9707291722297668, 'Carpet Manufacturing Services': 0.012768279761075974, 'Accessory Manufacturing': 0.0864902213215828, 'Cabinetry Manufacturing': 0.08613201975822449, 'Stationery Manufacturing': 0.023629287257790565, 'Paper Production Services': 0.008250831626355648, 'Wood Product Manufacturing': 0.9832720756530762, 'Interior Design Services': 0.007952890358865261, 'Marketing Services': 0.09731884300708771, 'Carpentry Services': 0.03892207518219948, 'Textile Manufacturing Services': 0.007507652044296265, 'Branding Services': 0.4999178349971771, 'Commercial Renovation Services': 0.008605347014963627, 'Cosmetic Manufacturing': 0.012068412266671658, 'General Handyman Services': 0.01900237426161766, 'Painting Services': 0.012748493812978268, 'Tent Manufacturing Services': 0.0208036620169878, 'Home Staging Services': 0.019418969750404358, 'Drywall Services': 0.012391528114676476, 'Online Marketing Services': 0.014021964743733406, 'Graphic Design Services': 0.010271661914885044, 'Window and Door Manufacturing': 0.03982473537325859}","['Furniture Manufacturing', 'Wood Product Manufacturing', 'Branding Services']"
"Ural Metallurgical Company is a production group that specializes in mechanical processing of metal, including non-ferrous metallurgy and forging manufacturing. They are also one of the largest metal traders in the Siberian Ural region. The company offers a wide range of metalworking services such as turning, milling, and high-precision machining on equipment with numerical control. They maintain a stock of metal for production of ingots weighing up to 250 kg and can manufacture ingots using customer materials. The customer's metal will only be accepted if there is a certificate by manufacturer marked ""for hot processing"" which can be put into production after receiving input control. The main suppliers of metal are JSC ""Elektrostal"", JSC “Izhstal” and Mechel, Serov Metallurgical Plant (Jsc), Zlatoust Metalworking Factory.","['Ferrous Metallurgy Services', 'Obtaining Blanks', 'Metal Products', 'Metal Trading Services', 'Plasma Cutting', 'Calibrated Circles', 'Titanium Alloy', 'Metal Rivets', 'Advanced Numerical Control Equipment', 'Forging Manufacturing Services', 'Metal Bushings', 'Serial Production and Testing', 'Stripe', 'Carbon Steels', 'Structure Creation', 'Self Tapping Screw', 'Equipment Manufacturer', 'Lathe Processing Services', 'Design Documentation', 'Round G/K', 'Metal Sheet Reinforcement Solutions', 'Wire', 'Metal Washers', 'Technology Elaboration', 'Stainless Steel Forgings', 'Aluminum', 'Paper Tape', 'Precision Machining']",Manufacturing,missing_category,Iron and Steel Forging,"['Sheet Metal Services', 'Chemical Manufacturing', 'Welding Services', 'Plastic Manufacturing', 'Grain Processing Services', 'Pallet Manufacturing', 'Textile Manufacturing Services', 'Non-Structural Steel Fabrication', 'Bedding Manufacturing', 'Millwork Services', 'Field Welding Services', 'Furniture Manufacturing', 'Industrial Plumbing Services', 'Rubber Manufacturing', 'Gas Manufacturing Services', 'Trim Manufacturing', 'Accessory Manufacturing', 'Cosmetic Manufacturing', 'Apparel Manufacturing', 'Wood Product Manufacturing', 'Cabinetry Manufacturing', 'Industrial Machinery Installation']","[0.5331377, 0.49268508, 0.4359879, 0.43583006, 0.4308465, 0.41343576, 0.409074, 0.40531313, 0.40517566, 0.4029544, 0.40248734, 0.4022897, 0.40013748, 0.39488858, 0.39132798, 0.38973704, 0.3811128, 0.3798044, 0.37535083, 0.37243986, 0.37135726, 0.35729688]","{'Sheet Metal Services': 0.37421852350234985, 'Chemical Manufacturing': 0.0863848403096199, 'Welding Services': 0.31255826354026794, 'Plastic Manufacturing': 0.14714886248111725, 'Grain Processing Services': 0.11793849617242813, 'Pallet Manufacturing': 0.36782169342041016, 'Textile Manufacturing Services': 0.1593605875968933, 'Non-Structural Steel Fabrication': 0.6310714483261108, 'Bedding Manufacturing': 0.16519205272197723, 'Millwork Services': 0.22353096306324005, 'Field Welding Services': 0.20947307348251343, 'Furniture Manufacturing': 0.18953122198581696, 'Industrial Plumbing Services': 0.06411441415548325, 'Rubber Manufacturing': 0.154225155711174, 'Gas Manufacturing Services': 0.17353494465351105, 'Trim Manufacturing': 0.2402968406677246, 'Accessory Manufacturing': 0.32368919253349304, 'Cosmetic Manufacturing': 0.1731325089931488, 'Apparel Manufacturing': 0.12697499990463257, 'Wood Product Manufacturing': 0.12678180634975433, 'Cabinetry Manufacturing': 0.2954067885875702, 'Industrial Machinery Installation': 0.13347110152244568}","['Sheet Metal Services', 'Welding Services', 'Pallet Manufacturing', 'Non-Structural Steel Fabrication', 'Accessory Manufacturing']"
"Tiga Putra Farm is a cattle farm located in Sidoarjo, East Java, Indonesia.","['Cattle Breeding and Raising Services', 'Agriculture']",Wholesale,Livestock & Animal Raising,Livestock Merchant Wholesalers,"['Livestock Dealer Services', 'Agricultural Equipment Services', 'Grain Processing Services', 'Animal Feed Manufacturing', 'Dairy Production Services', 'Meat Processing Services', 'Agricultural Machinery Installation', 'Timber Harvesting Operations', 'Ornamental Plant Nurseries', 'Food Processing Services', 'Seafood Processing Services', 'Tent Manufacturing Services', 'Textile Manufacturing Services', 'Pet Food Manufacturing', 'Grain Handling Machinery Installation', 'Fishing and Hunting Services', 'Pesticide Application Services', 'Rope Production Services', 'Veterinary Health Centers', 'Gardening Services', 'Veterinary Clinics', 'Coffee Processing Services']","[0.45791465, 0.40448108, 0.37718862, 0.36009753, 0.35873973, 0.33551842, 0.3285259, 0.32560688, 0.32013416, 0.31538457, 0.31196582, 0.30744484, 0.30164453, 0.28683075, 0.28181648, 0.27227572, 0.26679352, 0.2653665, 0.26516336, 0.26189673, 0.2563148, 0.25562662]","{'Livestock Dealer Services': 0.132637619972229, 'Agricultural Equipment Services': 0.008530155755579472, 'Grain Processing Services': 0.0034743561409413815, 'Animal Feed Manufacturing': 0.008348464965820312, 'Dairy Production Services': 0.0024124784395098686, 'Meat Processing Services': 0.014239553362131119, 'Agricultural Machinery Installation': 0.005456564482301474, 'Timber Harvesting Operations': 0.0015780824469402432, 'Ornamental Plant Nurseries': 0.0033537682611495256, 'Food Processing Services': 0.0031083915382623672, 'Seafood Processing Services': 0.0011219998123124242, 'Tent Manufacturing Services': 0.0010698008118197322, 'Textile Manufacturing Services': 0.0010396386496722698, 'Pet Food Manufacturing': 0.0026455814950168133, 'Grain Handling Machinery Installation': 0.0055938283912837505, 'Fishing and Hunting Services': 0.0008131040958687663, 'Pesticide Application Services': 0.0026191938668489456, 'Rope Production Services': 0.0041479552164673805, 'Veterinary Health Centers': 0.003458104096353054, 'Gardening Services': 0.001842609839513898, 'Veterinary Clinics': 0.002747950842604041, 'Coffee Processing Services': 0.0013876872835680842}",[]
"Suffolk Firewood & Arborsculpture is a carpentry company located in Martlehsam that offers a range of high-quality services including kitchen fittings, joinery, furniture repair and reassembly, wood wall panelling, and windows and doors. They specialize in bespoke wood designs and ideas, and offer custom windows and door crafting at an affordable price. The company prides itself on providing excellent customer service from start to finish.","['Hardwood Firewood Supplier', 'Carpentry Works']",Retail,Firewood Supplier,Fuel Dealers,"['Wood Product Manufacturing', 'Timber Harvesting Operations', 'Carpentry Services', 'Furniture Manufacturing', 'Cabinetry Manufacturing', 'Millwork Services', 'Rope Production Services', 'Fishing and Hunting Services', 'Insulation Services', 'Welding Services', 'Sheet Metal Services', 'Fire Safety Equipment Services', 'Bedding Manufacturing', 'Field Welding Services', 'Window and Door Manufacturing', 'Agricultural Equipment Services', 'General Handyman Services', 'Pallet Manufacturing', 'General Snow Removal Services', 'Trim Manufacturing', 'Textile Manufacturing Services', 'Masonry Construction Services']","[0.6016961, 0.5443108, 0.5149252, 0.49159572, 0.48974782, 0.43560824, 0.41961524, 0.40133226, 0.39836586, 0.39159414, 0.38991052, 0.3877377, 0.37486383, 0.37434626, 0.37388676, 0.37186316, 0.3695326, 0.3635214, 0.36052495, 0.35764968, 0.35593772, 0.34660923]","{'Wood Product Manufacturing': 0.0624745674431324, 'Timber Harvesting Operations': 0.015149181708693504, 'Carpentry Services': 0.24996696412563324, 'Furniture Manufacturing': 0.041653186082839966, 'Cabinetry Manufacturing': 0.04053337126970291, 'Millwork Services': 0.009464197792112827, 'Rope Production Services': 0.02207135036587715, 'Fishing and Hunting Services': 0.006667857989668846, 'Insulation Services': 0.005344100296497345, 'Welding Services': 0.005528589710593224, 'Sheet Metal Services': 0.00453252112492919, 'Fire Safety Equipment Services': 0.01911722496151924, 'Bedding Manufacturing': 0.013541411608457565, 'Field Welding Services': 0.006666184403002262, 'Window and Door Manufacturing': 0.611440122127533, 'Agricultural Equipment Services': 0.009485428221523762, 'General Handyman Services': 0.020174946635961533, 'Pallet Manufacturing': 0.022473419085144997, 'General Snow Removal Services': 0.005542941391468048, 'Trim Manufacturing': 0.024457423016428947, 'Textile Manufacturing Services': 0.004547353833913803, 'Masonry Construction Services': 0.0075881462544202805}",['Window and Door Manufacturing']
"Tobaccotoday is a full-service marketing and advertising agency that has been partnering with clients for over 10 years to help them achieve their business goals and keep their customers satisfied. They offer a range of services, including internet marketing consulting and traditional marketing consulting, as well as designing and implementing various forms of marketing collateral. With a proven track record of helping companies find the most effective advertising channels for their products or services, Tobaccottoday can assist in determining the best ways to invest marketing dollars to reach your audience. Whether you need an internet marketing consultant or want to revamp your marketing approach, Tobacco Today is here to assist.","['Domain Name Sales Services', 'Domain Registration Services']",Wholesale,Tobacco,Tobacco Product and Electronic Cigarette Merchant Wholesalers,"['Marketing Services', 'Online Marketing Services', 'Digital Marketing Services', 'Market Research Services', 'Advertising Services', 'Branding Services', 'Real Estate Services', 'Consulting Services', 'Technology Consulting', 'Livestock Dealer Services', 'Health Promotion Services', 'Business Development Services', 'Financial Services', 'E-Commerce Services', 'Paper Production Services', 'Pet Grooming Services', 'Insurance Services', 'Travel Services', 'Textile Manufacturing Services', 'Confectionery Manufacturing', 'Management Consulting', 'Health and Safety Consulting']","[0.50807375, 0.5028219, 0.48846582, 0.46560118, 0.46215492, 0.42490894, 0.3909682, 0.38051876, 0.36554578, 0.36533415, 0.362822, 0.3618141, 0.35857067, 0.3568721, 0.3488897, 0.3474386, 0.341201, 0.34019002, 0.3374792, 0.33513418, 0.33228803, 0.33120793]","{'Marketing Services': 0.32597988843917847, 'Online Marketing Services': 0.4877929985523224, 'Digital Marketing Services': 0.21494537591934204, 'Market Research Services': 0.09549324214458466, 'Advertising Services': 0.3605228066444397, 'Branding Services': 0.19745559990406036, 'Real Estate Services': 0.008133845403790474, 'Consulting Services': 0.1458691507577896, 'Technology Consulting': 0.04068336263298988, 'Livestock Dealer Services': 0.01503809168934822, 'Health Promotion Services': 0.028247985988855362, 'Business Development Services': 0.11811548471450806, 'Financial Services': 0.003718546824529767, 'E-Commerce Services': 0.5706937909126282, 'Paper Production Services': 0.018160700798034668, 'Pet Grooming Services': 0.0057569765485823154, 'Insurance Services': 0.017587969079613686, 'Travel Services': 0.03145964443683624, 'Textile Manufacturing Services': 0.0063136424869298935, 'Confectionery Manufacturing': 0.02593993954360485, 'Management Consulting': 0.08268802613019943, 'Health and Safety Consulting': 0.01841122657060623}","['Marketing Services', 'Online Marketing Services', 'Advertising Services', 'E-Commerce Services']"
"The Bingsu Hub is an ice cream shop located in Bang Khen, Bangkok, Thailand.","['In-store Pickup', 'Takeout Services', 'Dine-in Options', 'Ice Cream and Frozen Dessert Manufacturing']",Manufacturing,Ice Cream,Ice Cream and Frozen Dessert Manufacturing,"['Coffee Processing Services', 'Business Development Services', 'Confectionery Manufacturing', 'Marketing Services', 'Online Marketing Services', 'Seafood Processing Services', 'Ice Production Services', 'Catering Services', 'Market Research Services', 'Food Processing Services', 'Digital Marketing Services', 'Advertising Services', 'Travel Services', 'Bakery Production Services', 'SEO Services', 'Event Planning Services', 'E-Commerce Services', 'Commercial Construction Services', 'General Snow Removal Services', 'Pet Grooming Services', 'Textile Manufacturing Services', 'Carpentry Services']","[0.33051908, 0.32980886, 0.32668447, 0.32581723, 0.3114734, 0.30492282, 0.29796803, 0.2969513, 0.29479042, 0.29116458, 0.28968453, 0.28299934, 0.28110123, 0.2801895, 0.27864733, 0.26861873, 0.2672825, 0.2638351, 0.26215255, 0.26005468, 0.24293876, 0.24248797]","{'Coffee Processing Services': 0.005446676630526781, 'Business Development Services': 0.010921603068709373, 'Confectionery Manufacturing': 0.4178135097026825, 'Marketing Services': 0.02135726995766163, 'Online Marketing Services': 0.008784042671322823, 'Seafood Processing Services': 0.0060600885190069675, 'Ice Production Services': 0.4771174192428589, 'Catering Services': 0.04674439877271652, 'Market Research Services': 0.008587712422013283, 'Food Processing Services': 0.06634179502725601, 'Digital Marketing Services': 0.008142233826220036, 'Advertising Services': 0.0058448947966098785, 'Travel Services': 0.010186438448727131, 'Bakery Production Services': 0.06561289727687836, 'SEO Services': 0.009241556748747826, 'Event Planning Services': 0.008915630169212818, 'E-Commerce Services': 0.03762621060013771, 'Commercial Construction Services': 0.006879499182105064, 'General Snow Removal Services': 0.004604793153703213, 'Pet Grooming Services': 0.012385919690132141, 'Textile Manufacturing Services': 0.011910789646208286, 'Carpentry Services': 0.005387512035667896}","['Confectionery Manufacturing', 'Ice Production Services']"
The company specializes in the professional installation of home safety devices and detectors.,[],Services,"Alarms, Surveillance & Security Systems",Security Guards and Patrol Services,"['Fire Safety Equipment Services', 'Alarm Installation Services', 'Fire Protection System Services', 'Health and Safety Consulting', 'Insurance Services', 'Compliance Services', 'Property Management Services', 'Testing and Inspection Services', 'General Handyman Services', 'Fencing Construction Services', 'Food Safety Services', 'Insulation Services', 'Pet Grooming Services', 'Real Estate Services', 'Risk Assessment Services', 'Residential Electrical Services', 'Marketing Services', 'Commercial Construction Services', 'Waterproofing Services', 'Crisis Management Services', 'Elevator Installation Services', 'Interior Design Services']","[0.61633235, 0.6060777, 0.5822986, 0.54194283, 0.5213796, 0.5204409, 0.5188619, 0.51379883, 0.51327986, 0.50755847, 0.48380116, 0.48194486, 0.47447944, 0.4728525, 0.46768475, 0.46604583, 0.46595347, 0.4621686, 0.4602872, 0.4571165, 0.4534853, 0.4519801]","{'Fire Safety Equipment Services': 0.07351814955472946, 'Alarm Installation Services': 0.973241925239563, 'Fire Protection System Services': 0.07184004038572311, 'Health and Safety Consulting': 0.4536258578300476, 'Insurance Services': 0.012246371246874332, 'Compliance Services': 0.18461593985557556, 'Property Management Services': 0.07854267954826355, 'Testing and Inspection Services': 0.10821537673473358, 'General Handyman Services': 0.4300999641418457, 'Fencing Construction Services': 0.5672827363014221, 'Food Safety Services': 0.008375733159482479, 'Insulation Services': 0.016749940812587738, 'Pet Grooming Services': 0.0028695636428892612, 'Real Estate Services': 0.007924630306661129, 'Risk Assessment Services': 0.08499515056610107, 'Residential Electrical Services': 0.24175067245960236, 'Marketing Services': 0.019680814817547798, 'Commercial Construction Services': 0.07844791561365128, 'Waterproofing Services': 0.06098177656531334, 'Crisis Management Services': 0.05469373241066933, 'Elevator Installation Services': 0.1263432502746582, 'Interior Design Services': 0.01264037936925888}","['Alarm Installation Services', 'Health and Safety Consulting', 'General Handyman Services', 'Fencing Construction Services']"
"Grupo Rimag is a company consisting of three pillars: Rimag Importaciones S.A, Dimo de Alajuela SA, and Richo import-export SA. They specialize in selling quality products and maintaining long-term partnerships with suppliers and customers. With extensive knowledge of the market, they offer competitive value propositions and professionalize their sales force. The company is known for its excellent customer service and commitment to customer satisfaction. Black & Decker, a subsidiary of Grupo Rimlag, is a leading producer of home appliances, including ironing boards, oven toasters, portable mixers, coffee makers, and hair dryers. Remington, another subsidiary, introduced the first electric shaver in 1937 and continues to innovate with unique products.","['Importing and Distributing', 'Continental Appliances', 'Small Appliances Distribution', 'Black & Decker Appliances', 'Precision Trading Corp. Small Appliques']",Wholesale,Appliance Stores,"Household Appliances, Electric Housewares, and Consumer Electronics Merchant Wholesalers","['Commercial Electrical Services', 'Residential Electrical Services', 'General Handyman Services', 'Agricultural Equipment Services', 'Pet Grooming Services', 'Accessory Manufacturing', 'Trim Manufacturing', 'Sheet Metal Services', 'Welding Services', 'Furniture Manufacturing', 'Confectionery Manufacturing', 'Fire Safety Equipment Services', 'Wood Product Manufacturing', 'Carpet Manufacturing Services', 'E-Commerce Services', 'Commercial Plumbing Services', 'Coffee Processing Services', 'Industrial Machinery Installation', 'Drywall Services', 'Bakery Production Services', 'Industrial Plumbing Services', 'Market Research Services']","[0.36493242, 0.33670753, 0.33316952, 0.3327221, 0.330848, 0.32354194, 0.31975305, 0.31880707, 0.2928931, 0.2784165, 0.2686692, 0.26318112, 0.25886664, 0.25865296, 0.25718284, 0.2548977, 0.25314218, 0.2528126, 0.25268674, 0.25261202, 0.252606, 0.25233674]","{'Commercial Electrical Services': 0.07373759150505066, 'Residential Electrical Services': 0.15078768134117126, 'General Handyman Services': 0.022976528853178024, 'Agricultural Equipment Services': 0.021732529625296593, 'Pet Grooming Services': 0.0327739417552948, 'Accessory Manufacturing': 0.0948932096362114, 'Trim Manufacturing': 0.027122555300593376, 'Sheet Metal Services': 0.017181476578116417, 'Welding Services': 0.01894339732825756, 'Furniture Manufacturing': 0.032936692237854004, 'Confectionery Manufacturing': 0.01671096496284008, 'Fire Safety Equipment Services': 0.03408127278089523, 'Wood Product Manufacturing': 0.0225201528519392, 'Carpet Manufacturing Services': 0.01326256524771452, 'E-Commerce Services': 0.07375655323266983, 'Commercial Plumbing Services': 0.018587611615657806, 'Coffee Processing Services': 0.07298477739095688, 'Industrial Machinery Installation': 0.023632628843188286, 'Drywall Services': 0.020631322637200356, 'Bakery Production Services': 0.023942070081830025, 'Industrial Plumbing Services': 0.014167079702019691, 'Market Research Services': 0.02354000322520733}",[]
